0.09478289
time        band    flux               fluxerr   zp     zpsys
58423.242	ztfg	282.3579369110297	7.376421859102374	25.0	ab
58425.192	ztfg	316.22776601683796	10.962217606341193	25.0	ab
58425.193	ztfg	327.49147555557903	11.352680583623604	25.0	ab
58426.316	ztfg	356.4511334262439	8.975334324408168	25.0	ab
58428.211	ztfg	349.6230040027022	6.49997694006029	25.0	ab
58428.212	ztfg	368.4681891478684	7.54233452062767	25.0	ab
58429.232	ztfg	345.46177490582033	6.098665622477952	25.0	ab
58430.253	ztfg	352.858025828527	6.229236540924223	25.0	ab
58432.242	ztfg	351.88438882095807	9.858497943259897	25.0	ab
58434.252	ztfg	310.74203103885924	14.345266346575778	25.0	ab
58435.210	ztfg	331.1311214825914	14.012617853265192	25.0	ab
58437.211	ztfg	260.37542989387384	13.277435525373182	25.0	ab
58437.212	ztfg	258.7021273464604	11.444779949264186	25.0	ab
58443.196	ztfg	189.3215275777468	22.51458594710368	25.0	ab
58443.197	ztfg	171.55366477283448	23.790300866990922	25.0	ab
58443.300	ztfg	251.65177616146397	26.31955061446448	25.0	ab
58451.253	ztfg	92.04495717531712	8.787418600837997	25.0	ab
58474.096	ztfg	74.47319739059888	22.354588235526	25.0	ab
58426.254	ztfr	288.4031503126603	8.900334655041451	25.0	ab
58428.232	ztfr	298.12610081722477	8.917464255781837	25.0	ab
58428.233	ztfr	297.8516429429185	8.344700426148755	25.0	ab
58429.262	ztfr	303.109815358405	6.489505972512463	25.0	ab
58430.205	ztfr	283.40010055090954	7.671611255750943	25.0	ab
58431.191	ztfr	311.60183031054675	18.31160347831818	25.0	ab
58434.189	ztfr	263.2691674218488	14.190588566192316	25.0	ab
58434.193	ztfr	277.2043237577699	13.331707672544663	25.0	ab
58437.270	ztfr	295.39286429602754	15.063094516807533	25.0	ab
58443.144	ztfr	198.06147089717396	19.108613437625294	25.0	ab
58448.270	ztfr	150.1066732570368	15.69923425385482	25.0	ab
58456.168	ztfr	108.14339512979386	14.431068075186813	25.0	ab
58456.185	ztfr	128.46948998311916	11.48924227414251	25.0	ab
58457.168	ztfr	120.67019095932761	17.2411559430325	25.0	ab
58472.107	ztfr	83.25302067492414	16.28752106022843	25.0	ab
58474.131	ztfr	73.24871326650391	14.249664256239596	25.0	ab
58487.097	ztfr	46.55860935229596	8.54753176161069	25.0	ab
