0.030681
time        band    flux               fluxerr   zp     zpsys
58799.524	ztfg	872.5694427701169	22.79532277947751	25.0	ab
58806.465	ztfg	1834.8476077555374	13.56958761411624	25.0	ab
58812.421	ztfg	1804.6791465567192	10.00063284020649	25.0	ab
58835.511	ztfg	339.156386905822	19.270021137892655	25.0	ab
58853.460	ztfg	136.39548675066376	6.428121251254498	25.0	ab
58867.384	ztfg	142.8236080019184	8.811582076810568	25.0	ab
58872.232	ztfg	111.48078033638403	7.6434204663532554	25.0	ab
58872.233	ztfg	122.12371301653064	8.013049994215612	25.0	ab
58875.317	ztfg	107.64652136298328	9.41118223333027	25.0	ab
58875.318	ztfg	122.12371301653064	8.013049994215612	25.0	ab
58793.503	ztfr	72.7779804536825	10.705394918682636	25.0	ab
58796.531	ztfr	402.16104433421293	10.12629638867335	25.0	ab
58799.462	ztfr	922.9963848404544	18.026098686297345	25.0	ab
58803.424	ztfr	1601.031954667331	20.778142691597555	25.0	ab
58806.489	ztfr	1739.4021397803047	16.09448984092842	25.0	ab
58828.418	ztfr	922.146665124263	15.415341801615966	25.0	ab
58831.440	ztfr	955.8725718846921	24.06858921090286	25.0	ab
58833.411	ztfr	907.8205301781852	26.293725558293264	25.0	ab
58835.440	ztfr	922.9963848404544	20.629835436272916	25.0	ab
58850.464	ztfr	453.7326169379409	17.895838361896434	25.0	ab
58853.424	ztfr	380.5397250027089	7.43193229098185	25.0	ab
58856.358	ztfr	360.080829173482	14.892173072000732	25.0	ab
58860.334	ztfr	314.4850465476959	35.460120480661196	25.0	ab
58863.341	ztfr	260.13572566531326	11.758509774908386	25.0	ab
58867.341	ztfr	231.8462095413132	8.479370952011282	25.0	ab
58873.251	ztfr	198.4266498484643	10.310620542590717	25.0	ab
58875.252	ztfr	205.30522392794663	8.097520356950687	25.0	ab
58875.271	ztfr	178.64875748520498	6.363285991980819	25.0	ab
