name,z,t0,x0,x1,c,t0_err,x0_err,x1_err,c_err,peakmag_ztfg,peakmag_ztfi,peakmag_ztfr,mag_err
ZTF18aagrcfl,0.04793393,58191.48733141668,0.0011748364346296,1.494820208702463,0.147597769886781,0.3303020094972453,3.6765363777473854e-05,0.0959893716464332,0.0173835592558289,17.834297660855952,18.25634003304953,17.856589196469436,0.0339770587272349
ZTF18aahesrp,0.05154652,58207.3652108925,0.0007067132082956,0.3092146316490822,0.1729909882564753,0.8384656067137257,2.027435653756553e-05,0.4864783682066854,0.0367971838716508,18.38505068174468,18.74113681608854,18.369986365156027,0.0311478583711421
ZTF18aahfzea,0.02373,58223.04133627684,0.0055539977887554,-0.1439237854827138,-0.0305905732267448,3.1310642953030765e-05,5.014173700511761e-05,0.0444408650304711,0.0063615012054111,16.24860331163897,16.947969653853605,16.432899274037986,0.0098020743447425
ZTF18aahqavd,0.12050144,58215.20017570118,0.0002309493045201,0.6343241927698966,-0.04383099369181,0.3420925837308459,8.477954115676845e-06,0.3217115472929384,0.0320298492015742,19.7014081281358,20.437933549284377,19.905138542459675,0.0398564600347807
ZTF18aahsmrw,0.07839277,58231.91783497275,0.000334879722708,1.7305689068847712,0.1767293134348241,0.4269967716500105,5.959153507751614e-06,0.3703025143120588,0.0166584196793624,19.179608562673167,19.55641609192933,19.176348062132096,0.0193205747447337
ZTF18aaisqmw,0.05289797,59204.60970168733,0.0007907433621657,0.0413592749825527,0.1502097252149525,0.133980496746517,1.8641446076936053e-05,0.1814836131989801,0.0181469263670201,18.276527155537195,18.666817011106723,18.281631225984174,0.0255957797221869
ZTF18aaiwkwk,0.08583829,58234.07919185059,0.0006597426267827,0.821275417929046,-0.2288480033734956,0.0483854516060091,2.283324536798382e-06,0.0467010567036355,0.0059899979428615,18.64513760216296,19.708338696124027,19.037040934990703,0.003757659451086
ZTF18aajwdwz,0.09719001,58228.37175128712,0.0003538651971779,0.226052322959852,-0.0782052698340699,0.3956220298859989,7.19405527587654e-06,0.4912012553318423,0.0326321671494812,19.257486299529347,20.04641534472349,19.4925296086299,0.0220729428447369
ZTF18aakoyl,0.08760596,58238.20448657045,0.0004001915887453,0.4255225711907913,-0.0215213053169973,0.1338946789765032,5.794626545402618e-06,0.1811204174546004,0.0119161202597137,19.09574736817748,19.789719522202503,19.27538242615029,0.0157210596382605
ZTF18aamsgjq,0.06006,58423.52481742602,0.0010018529522103,0.375913448326968,-0.0326305059428459,3.4804543247446424e-08,3.724113919194696e-05,0.6455967944993662,0.025932873988132,18.105051912105424,18.817414003812026,18.29542735117636,0.0403592693298192
