ZTF19abrsssx 0.036785 328.521053 -16.159487
filter ztfg
58720.399 18.978 0.063 
58732.300 17.019 0.007 
58747.299 17.493 0.015 
58771.184 19.536 0.182 
58774.183 19.387 0.097 
58777.122 19.526 0.086 
58781.182 20.215 0.272 
58789.182 20.066 0.158 
58794.147 19.828 0.239 
filter ztfr
58720.371 18.862 0.054 
58724.372 17.763 0.021 
58732.230 16.996 0.009 
58735.304 16.989 0.014 
58744.358 17.239 0.018 
58747.253 17.424 0.012 
58750.256 17.633 0.022 
58758.295 17.784 0.019 
58761.205 17.802 0.019 
58767.189 17.864 0.084 
58771.253 18.206 0.058 
58774.191 18.312 0.041 
58777.190 18.484 0.040 
58785.233 18.818 0.055 
58789.211 19.112 0.088 
filter ztfi
58725.310 17.799 0.017 
58732.314 17.461 0.016 
58747.336 18.223 0.031 
58751.108 18.391 0.144 
58761.304 18.153 0.033 
58769.275 18.235 0.074 
