ZTF19abzkyjy 0.11564089 24.027678 -7.757089
filter ztfg
58735.420 21.278 0.201 
58738.439 20.086 0.243 
58746.481 18.977 0.061 
58746.481 19.051 0.067 
58747.315 18.935 0.050 
58749.435 18.760 0.034 
58749.436 18.858 0.037 
58750.357 18.831 0.041 
58756.400 19.120 0.042 
58765.440 19.561 0.062 
58766.336 19.520 0.129 
58766.336 19.713 0.149 
58767.399 19.390 0.231 
58767.399 19.580 0.260 
58775.187 20.516 0.161 
filter ztfr
58738.357 20.435 0.288 
58744.378 19.277 0.125 
58745.444 19.186 0.077 
58745.444 19.186 0.069 
58747.419 19.170 0.055 
58748.387 19.160 0.040 
58750.328 19.032 0.062 
58765.422 19.453 0.067 
58773.316 19.985 0.129 
58773.316 19.722 0.094 
58774.252 20.227 0.262 
58774.253 20.142 0.251 
58775.293 20.025 0.121 
58775.348 20.174 0.103 
58775.349 19.915 0.081 
58776.308 19.735 0.123 
58776.308 19.985 0.145 
58779.293 20.117 0.117 
58782.330 20.104 0.128 
