ZTF18acclexy 0.082 35.156796 25.604439
filter ztfg
58425.388 19.068 0.029 
58426.340 18.943 0.025 
58426.341 18.894 0.044 
58427.298 18.874 0.091 
58427.298 18.715 0.058 
58428.296 18.747 0.017 
58430.276 18.523 0.028 
58430.278 18.607 0.014 
58431.241 18.515 0.032 
58434.266 18.517 0.026 
58434.289 18.534 0.044 
58437.244 18.516 0.023 
58480.269 20.844 0.275 
58483.147 21.413 0.297 
58483.161 21.030 0.197 
58490.121 20.973 0.188 
filter ztfr
58422.332 19.976 0.169 
58422.372 19.877 0.152 
58423.348 19.710 0.082 
58423.348 19.776 0.076 
58424.268 19.504 0.134 
58425.272 19.167 0.048 
58425.275 19.167 0.046 
58425.277 19.394 0.054 
58426.271 19.262 0.074 
58427.266 19.109 0.065 
58428.256 18.833 0.035 
58429.296 18.867 0.024 
58431.276 18.563 0.056 
58431.331 18.727 0.053 
58432.296 18.768 0.026 
58434.308 18.483 0.034 
58435.296 18.738 0.053 
58436.295 18.580 0.064 
58437.297 18.473 0.025 
58437.331 18.649 0.041 
58441.304 18.489 0.052 
58441.369 18.515 0.057 
58447.355 18.632 0.074 
58455.304 19.061 0.060 
58456.201 19.138 0.043 
58456.202 19.107 0.044 
58457.182 19.178 0.070 
58457.183 19.232 0.085 
58461.263 19.078 0.040 
58464.279 19.182 0.055 
58476.298 19.712 0.135 
58480.304 19.973 0.184 
58482.208 20.324 0.162 
58482.209 20.028 0.180 
