ZTF20acxnafa 0.06529187 345.989738 30.724018
filter ztfg
59200.159 18.496 0.045 
59200.162 18.591 0.031 
59202.181 18.331 0.026 
59202.182 18.326 0.026 
59203.150 18.224 0.024 
59203.151 18.221 0.020 
59204.120 18.132 0.021 
59204.121 18.174 0.023 
59204.122 18.185 0.023 
59205.111 18.075 0.018 
59210.141 17.953 0.030 
59210.144 17.970 0.035 
59215.098 18.009 0.016 
59215.099 17.959 0.017 
59218.123 18.119 0.016 
59219.113 18.140 0.012 
59219.114 18.195 0.014 
59221.133 18.302 0.038 
59223.142 18.544 0.027 
59223.143 18.517 0.024 
59226.200 18.892 0.095 
59228.163 18.941 0.067 
59230.152 19.294 0.066 
59231.123 19.202 0.064 
59231.124 19.203 0.085 
59233.135 19.454 0.070 
59233.136 19.330 0.069 
filter ztfr
59203.115 18.379 0.022 
59203.116 18.300 0.025 
59204.157 18.252 0.025 
59204.166 18.267 0.034 
59204.167 18.217 0.027 
59205.156 18.106 0.019 
59210.102 17.946 0.024 
59211.136 17.845 0.021 
59215.122 17.909 0.025 
59215.123 17.916 0.025 
59218.135 17.882 0.017 
59219.137 17.902 0.011 
59219.144 17.986 0.015 
59225.160 18.184 0.030 
59225.163 18.266 0.027 
59226.125 18.296 0.026 
59227.136 18.299 0.034 
59227.137 18.488 0.046 
59229.114 18.374 0.034 
59229.120 18.463 0.039 
59230.111 18.464 0.023 
59231.158 18.565 0.071 
59231.159 18.506 0.055 
59232.133 18.466 0.024 
59233.114 18.535 0.029 
59233.116 18.531 0.028 
59254.113 19.338 0.062 
59254.116 19.452 0.086 
59254.119 19.413 0.104 
59254.122 19.398 0.092 
59254.125 19.334 0.104 
59256.114 19.362 0.091 
59256.117 19.367 0.090 
59256.120 19.340 0.099 
59256.123 19.439 0.103 
59256.126 19.414 0.109 
59257.113 19.463 0.201 
59257.116 19.492 0.193 
59257.119 19.541 0.206 
filter ztfi
59203.133 18.632 0.044 
59211.174 18.328 0.053 
59224.133 18.865 0.073 
