ZTF19aaptwpu 0.07122943 146.525543 67.206972
filter ztfg
58582.325 20.724 0.103 
58584.238 20.301 0.132 
58584.238 20.228 0.121 
58585.212 19.719 0.063 
58586.186 19.461 0.059 
58587.215 19.112 0.049 
58587.217 19.116 0.041 
58591.173 18.503 0.044 
58592.178 18.425 0.038 
58594.204 18.395 0.040 
58594.205 18.355 0.040 
58596.184 18.296 0.015 
58598.234 18.289 0.011 
58598.235 18.217 0.010 
58600.203 18.333 0.012 
58602.216 18.323 0.014 
58606.157 18.510 0.015 
58606.160 18.537 0.014 
58608.282 18.740 0.054 
58609.194 18.746 0.023 
58609.200 18.770 0.032 
58619.239 19.562 0.222 
58633.237 20.423 0.100 
58634.225 20.830 0.134 
58634.227 20.857 0.135 
58637.254 20.904 0.190 
58640.202 20.980 0.156 
filter ztfr
58582.243 20.726 0.131 
58582.247 20.869 0.156 
58584.177 20.047 0.119 
58584.179 20.319 0.170 
58585.163 19.986 0.109 
58586.198 19.313 0.047 
58587.166 19.107 0.063 
58591.386 18.606 0.065 
58592.238 18.560 0.045 
58592.286 18.561 0.042 
58593.326 18.475 0.040 
58594.164 18.393 0.017 
58594.324 18.390 0.056 
58599.160 18.234 0.013 
58601.265 18.367 0.016 
58601.266 18.345 0.014 
58602.245 18.375 0.032 
58606.181 18.466 0.018 
58606.182 18.471 0.018 
58608.241 18.691 0.031 
58617.239 18.984 0.044 
58617.240 18.894 0.038 
58618.263 19.075 0.064 
58632.187 19.417 0.059 
58633.179 19.473 0.047 
58634.261 19.445 0.053 
58634.262 19.495 0.051 
58637.171 19.871 0.078 
58640.236 20.023 0.093 
58643.243 20.157 0.130 
58646.216 19.963 0.105 
58649.224 20.120 0.211 
