ZTF19abuxhqc 0.06438554 21.041374 6.971492
filter ztfg
58723.439 21.334 0.182 
58723.453 21.136 0.134 
58723.454 21.372 0.157 
58725.456 20.217 0.062 
58725.457 20.256 0.061 
58726.441 19.832 0.052 
58726.442 19.871 0.050 
58726.447 19.943 0.059 
58730.469 18.801 0.022 
58733.456 18.456 0.014 
58734.445 18.443 0.018 
58734.445 18.463 0.017 
58736.476 18.283 0.013 
58737.421 18.311 0.029 
58737.421 18.310 0.029 
58739.484 18.327 0.053 
58746.413 18.571 0.037 
58746.414 18.571 0.036 
58747.317 18.770 0.039 
58749.359 18.860 0.026 
58749.360 18.859 0.025 
58750.359 18.944 0.038 
58757.397 19.539 0.050 
58758.367 19.606 0.050 
58758.367 19.703 0.051 
58760.375 19.737 0.062 
58760.411 19.962 0.072 
58760.412 19.888 0.066 
58764.318 20.156 0.102 
58764.318 20.412 0.124 
58766.316 20.402 0.264 
58766.316 20.165 0.232 
58766.400 20.586 0.230 
58767.329 19.826 0.257 
58772.252 19.663 0.194 
58775.186 20.882 0.166 
filter ztfr
58723.389 21.127 0.148 
58726.379 19.979 0.058 
58730.419 18.910 0.024 
58733.402 18.629 0.017 
58736.435 18.455 0.015 
58739.378 18.377 0.036 
58744.379 18.341 0.043 
58745.376 18.473 0.037 
58745.377 18.379 0.033 
58747.420 18.556 0.024 
58748.357 18.517 0.024 
58748.357 18.566 0.025 
58749.371 18.630 0.022 
58749.375 18.639 0.021 
58750.315 18.724 0.026 
58757.326 18.974 0.028 
58759.389 19.059 0.027 
58759.389 19.096 0.029 
58760.317 19.030 0.032 
58761.371 19.079 0.038 
58761.371 19.075 0.035 
58763.309 19.066 0.032 
58763.309 19.076 0.035 
58763.336 19.117 0.031 
58773.285 19.587 0.201 
58774.238 19.533 0.119 
58774.241 19.513 0.116 
58775.193 19.618 0.071 
58775.290 19.647 0.072 
58775.291 19.658 0.069 
58776.288 19.772 0.092 
58776.289 19.852 0.095 
58777.300 19.713 0.101 
58777.300 19.817 0.100 
58779.232 19.870 0.088 
58779.240 19.953 0.079 
58779.241 19.970 0.082 
58781.309 20.351 0.236 
58781.309 20.026 0.181 
58782.329 19.862 0.090 
58786.346 20.243 0.294 
58787.226 19.791 0.153 
58787.228 19.832 0.137 
58788.253 20.331 0.161 
58788.286 20.147 0.136 
58788.286 20.033 0.108 
58790.201 20.462 0.133 
58790.202 20.137 0.102 
58790.202 20.343 0.126 
58791.341 20.626 0.159 
58794.299 20.322 0.169 
58801.309 20.615 0.287 
58801.310 20.307 0.229 
58803.288 20.237 0.143 
58803.288 20.234 0.130 
58803.289 20.460 0.163 
filter ztfi
58733.422 19.038 0.045 
58738.402 18.927 0.067 
58747.353 19.356 0.080 
58747.381 19.281 0.077 
58751.356 19.515 0.101 
58757.353 19.609 0.086 
58765.316 19.586 0.098 
