ZTF18aasesgl 0.08578687 208.612637 39.722758
filter ztfg
58242.223 21.535 0.222 
58243.236 21.364 0.218 
58243.260 21.378 0.188 
58244.225 21.687 0.244 
58246.289 20.968 0.165 
58246.289 20.875 0.140 
58246.302 21.080 0.180 
58246.304 21.452 0.244 
58246.333 20.984 0.183 
58246.354 20.765 0.140 
58247.303 20.896 0.125 
58247.304 20.626 0.100 
58247.333 20.589 0.087 
58248.217 20.144 0.074 
58248.319 20.375 0.106 
58248.320 20.134 0.068 
58248.337 20.221 0.086 
58249.193 20.178 0.095 
58249.214 19.920 0.068 
58249.340 20.200 0.096 
58255.181 19.212 0.032 
58255.216 19.419 0.074 
58255.217 19.291 0.029 
58255.218 19.309 0.031 
58258.279 19.402 0.037 
58258.290 19.559 0.043 
58258.291 19.480 0.042 
58258.307 19.483 0.044 
58258.332 19.522 0.042 
58262.270 19.577 0.104 
58266.200 19.895 0.148 
58267.178 20.071 0.245 
58267.203 20.066 0.248 
58269.247 20.178 0.197 
58270.247 20.068 0.152 
58272.201 20.243 0.071 
58272.235 20.608 0.088 
58272.236 20.402 0.086 
58273.247 20.600 0.093 
58273.257 20.737 0.103 
58274.241 20.786 0.096 
58274.261 21.347 0.143 
58274.276 20.633 0.080 
58275.270 21.017 0.127 
58276.228 21.466 0.179 
58276.244 21.360 0.159 
58276.245 20.981 0.117 
58276.260 20.836 0.093 
58277.196 21.127 0.171 
58277.226 21.103 0.151 
58277.330 21.020 0.213 
58279.196 20.919 0.124 
58279.222 21.362 0.167 
58279.223 21.419 0.189 
58279.298 20.730 0.127 
58280.226 21.469 0.198 
58280.242 21.343 0.167 
58280.259 21.321 0.183 
58282.263 21.356 0.189 
58286.255 21.797 0.251 
58306.220 21.360 0.194 
filter ztfr
58246.247 20.520 0.184 
58246.248 20.909 0.239 
58246.257 20.820 0.225 
58247.249 20.860 0.163 
58247.290 20.639 0.161 
58248.267 20.347 0.132 
58248.268 20.493 0.152 
58248.269 20.270 0.125 
58248.282 20.243 0.125 
58255.271 19.459 0.063 
58255.292 19.411 0.061 
58256.269 19.040 0.036 
58257.219 19.292 0.043 
58257.249 19.334 0.047 
58257.262 19.223 0.045 
58257.263 19.280 0.046 
58257.281 19.301 0.048 
58257.282 19.423 0.058 
58257.309 19.500 0.049 
58257.332 19.345 0.047 
58258.228 19.443 0.059 
58258.237 19.355 0.059 
58258.237 19.369 0.061 
58258.238 19.183 0.046 
58258.271 19.337 0.065 
58262.304 19.893 0.158 
58266.276 19.230 0.097 
58267.308 19.541 0.104 
58269.167 19.308 0.055 
58269.169 19.567 0.059 
58269.202 19.698 0.108 
58269.203 19.469 0.084 
58270.306 19.324 0.071 
58270.322 19.263 0.077 
58271.170 19.159 0.053 
58272.171 19.703 0.053 
58272.172 19.907 0.068 
58272.285 19.674 0.069 
58273.329 19.927 0.080 
58274.208 19.883 0.065 
58274.311 19.740 0.048 
58276.281 19.667 0.047 
58276.282 19.668 0.043 
58277.248 20.375 0.097 
58277.264 20.180 0.085 
58277.279 19.719 0.049 
58279.243 19.895 0.076 
58279.244 19.778 0.052 
58279.258 19.718 0.043 
58279.292 19.978 0.072 
58280.177 19.974 0.086 
58280.195 20.115 0.072 
58280.299 20.396 0.082 
58282.221 20.299 0.095 
58284.175 20.098 0.091 
58284.183 19.994 0.094 
58284.183 19.728 0.072 
58284.196 20.070 0.066 
58284.290 20.327 0.119 
58286.286 20.265 0.077 
58286.298 20.193 0.097 
58286.321 20.023 0.090 
58287.255 20.632 0.129 
58287.298 19.807 0.078 
58288.238 20.395 0.116 
58291.240 20.530 0.174 
58293.240 20.525 0.226 
58293.269 20.177 0.160 
58294.247 20.584 0.191 
58295.255 20.632 0.200 
58295.276 20.347 0.184 
58296.240 20.070 0.130 
58296.270 20.444 0.222 
58296.275 20.223 0.168 
58325.233 20.119 0.202 
filter ztfi
58249.303 20.135 0.241 
58263.331 19.936 0.166 
58267.243 20.269 0.230 
58277.179 19.556 0.089 
58292.187 20.628 0.238 
