ZTF20aapcmur 0.04217798 235.280406 22.12916
filter ztfg
58903.525 17.829 0.011 
58906.524 17.548 0.018 
58914.482 17.537 0.016 
58943.438 20.325 0.161 
58962.374 20.880 0.160 
58963.379 20.469 0.097 
58963.423 20.668 0.132 
58964.378 20.442 0.097 
58965.399 20.559 0.095 
58966.437 21.133 0.144 
58967.422 20.714 0.127 
58970.444 20.826 0.105 
filter ztfr
58898.539 19.201 0.040 
58906.520 17.654 0.025 
58911.496 17.494 0.015 
58914.541 17.526 0.009 
58936.442 18.663 0.023 
58943.462 19.170 0.060 
58953.441 19.577 0.062 
58956.351 19.576 0.083 
58961.399 19.946 0.141 
58962.331 19.830 0.085 
58964.403 19.853 0.080 
58965.349 20.014 0.077 
58966.379 20.036 0.081 
58967.378 20.036 0.098 
58968.378 20.074 0.079 
58970.396 20.140 0.098 
58971.417 20.061 0.100 
58972.402 20.153 0.223 
58973.310 19.982 0.128 
58973.336 20.413 0.191 
58974.318 20.715 0.308 
58975.380 20.238 0.259 
58976.317 19.924 0.218 
58980.310 20.252 0.128 
58981.289 20.682 0.183 
filter ztfi
58953.461 19.928 0.161 
58962.378 19.835 0.136 
58970.347 20.224 0.181 
58974.419 20.281 0.292 
