ZTF19abgsyrp 0.03626924 275.628695 18.56701
filter ztfg
58678.301 20.761 0.255 
58682.228 20.420 0.190 
58683.205 19.694 0.076 
58684.292 19.190 0.065 
58688.298 18.169 0.012 
58688.298 18.130 0.012 
58693.254 17.704 0.009 
58699.190 17.644 0.009 
58700.255 17.682 0.008 
58703.205 17.785 0.012 
58704.328 17.826 0.018 
58705.252 17.781 0.016 
58707.271 18.021 0.035 
58709.151 18.065 0.028 
58711.232 18.224 0.035 
58711.233 18.252 0.027 
58712.169 18.330 0.024 
58715.244 18.536 0.024 
58716.170 18.671 0.021 
58720.175 18.953 0.023 
58723.187 19.192 0.029 
58726.250 19.514 0.066 
58728.153 19.577 0.048 
58734.229 20.155 0.179 
58736.145 20.038 0.065 
58738.131 20.083 0.197 
58741.128 20.161 0.144 
58744.130 20.414 0.101 
58747.146 20.410 0.098 
58750.133 20.407 0.185 
58757.163 20.566 0.125 
58760.130 20.593 0.136 
filter ztfr
58680.419 20.635 0.293 
58681.305 20.847 0.274 
58681.306 20.686 0.255 
58682.268 20.018 0.110 
58682.299 20.004 0.119 
58682.300 20.038 0.120 
58682.316 20.182 0.130 
58682.336 19.962 0.114 
58682.340 19.992 0.107 
58682.343 19.814 0.097 
58682.345 20.231 0.149 
58682.376 19.938 0.117 
58682.376 20.374 0.175 
58683.332 19.423 0.066 
58683.332 19.600 0.086 
58683.337 19.547 0.075 
58683.341 19.436 0.064 
58683.343 19.444 0.068 
58683.353 19.521 0.079 
58683.400 19.584 0.089 
58684.174 19.148 0.040 
58684.309 19.095 0.060 
58684.310 19.128 0.057 
58684.316 19.079 0.046 
58684.316 19.094 0.049 
58684.323 19.173 0.052 
58684.368 19.122 0.059 
58684.369 19.117 0.055 
58685.332 18.796 0.030 
58686.309 18.470 0.017 
58688.359 18.034 0.014 
58688.361 18.054 0.014 
58690.341 17.801 0.011 
58691.195 17.795 0.009 
58691.196 17.780 0.010 
58692.323 17.693 0.009 
58693.211 17.642 0.013 
58694.194 17.636 0.009 
58694.195 17.609 0.008 
58695.232 17.581 0.008 
58696.351 17.544 0.008 
58697.183 17.517 0.008 
58697.184 17.534 0.008 
58703.186 17.601 0.011 
58703.187 17.576 0.011 
58704.205 17.648 0.012 
58704.205 17.665 0.011 
58704.212 17.692 0.013 
58704.218 17.674 0.013 
58704.237 17.679 0.013 
