ZTF20abchbds 0.00581445 286.225535 -11.104229
filter ztfg
58996.436 18.776 0.028 
59010.481 16.309 0.009 
59013.387 16.322 0.004 
59019.273 16.501 0.004 
59023.336 16.808 0.004 
59029.272 17.205 0.020 
59037.252 17.707 0.035 
59040.271 17.929 0.012 
59043.353 18.099 0.015 
59046.337 18.345 0.015 
59049.314 18.524 0.026 
59052.293 18.710 0.018 
59055.295 18.763 0.025 
59067.315 19.005 0.067 
59070.318 19.084 0.039 
filter ztfr
58996.461 18.415 0.028 
58999.355 17.074 0.011 
59010.344 16.034 0.005 
59013.353 16.016 0.004 
59016.481 16.099 0.005 
59019.358 16.266 0.005 
59023.379 16.537 0.006 
59032.317 16.876 0.010 
59043.273 16.976 0.008 
59046.377 17.107 0.011 
59049.356 17.355 0.012 
59052.357 17.513 0.012 
59055.315 17.694 0.015 
59070.299 18.281 0.028 
