ZTF20acnvprg 0.1028904 117.196592 15.625514
filter ztfg
59149.516 20.151 0.090 
59150.454 19.954 0.107 
59152.523 19.709 0.084 
59155.506 19.546 0.108 
59157.505 19.406 0.087 
59163.440 19.571 0.065 
59163.449 19.527 0.059 
59163.449 19.374 0.049 
59165.444 19.555 0.042 
59166.473 19.608 0.045 
59166.473 19.590 0.050 
59168.479 19.824 0.057 
59169.372 19.923 0.089 
59169.373 19.823 0.075 
59170.442 20.067 0.083 
59171.434 20.106 0.079 
59171.435 20.097 0.071 
59173.443 20.517 0.109 
59177.514 20.258 0.117 
59180.499 20.904 0.289 
filter ztfr
59150.486 20.008 0.077 
59152.464 19.535 0.097 
59155.464 19.239 0.057 
59157.499 19.491 0.100 
59163.503 19.431 0.054 
59165.462 19.353 0.037 
59168.437 19.648 0.061 
59170.505 19.788 0.060 
59182.462 20.008 0.143 
59189.346 20.477 0.184 
59193.383 21.019 0.170 
59195.345 20.515 0.197 
59203.285 20.646 0.237 
59204.363 21.038 0.181 
59204.435 20.944 0.159 
59205.195 20.615 0.220 
59206.433 20.787 0.291 
59210.387 20.842 0.238 
59217.381 20.800 0.209 
59218.394 20.691 0.166 
59228.320 21.292 0.212 
59231.309 20.741 0.189 
