ZTF19abimzvh 0.08183569 6.500063 51.381347
filter ztfg
58690.448 20.281 0.101 
58691.450 20.042 0.091 
58693.409 19.467 0.062 
58693.437 19.378 0.193 
58693.438 19.462 0.041 
58693.440 19.411 0.075 
58694.446 19.326 0.042 
58695.398 19.193 0.043 
58695.422 19.232 0.039 
58695.452 19.113 0.043 
58696.412 19.182 0.047 
58696.421 19.123 0.031 
58696.426 19.123 0.058 
58697.473 18.968 0.040 
58697.474 18.978 0.037 
58697.482 18.967 0.040 
58698.445 18.996 0.052 
58699.445 18.860 0.035 
58699.446 18.921 0.028 
58699.460 18.841 0.027 
58700.472 18.784 0.036 
58700.473 18.786 0.036 
58700.480 18.766 0.032 
58701.444 18.810 0.034 
58701.468 18.747 0.042 
58703.468 18.810 0.037 
58703.469 18.771 0.032 
58703.469 18.786 0.025 
58703.480 18.801 0.028 
58704.380 18.807 0.034 
58704.399 18.746 0.032 
58704.430 18.784 0.035 
58705.404 18.817 0.028 
58705.483 18.788 0.046 
58706.421 18.817 0.034 
58706.448 18.836 0.036 
58706.449 18.873 0.032 
58706.449 18.799 0.023 
58706.478 18.923 0.030 
58707.410 18.900 0.053 
58707.426 18.884 0.036 
58707.457 18.904 0.027 
58708.409 18.921 0.039 
58708.409 18.906 0.040 
58708.431 19.054 0.069 
58708.450 18.875 0.049 
58708.467 18.874 0.033 
58709.449 18.911 0.079 
58709.471 18.994 0.053 
58709.475 18.894 0.064 
58709.476 18.994 0.059 
58709.484 18.830 0.051 
58711.506 19.046 0.088 
58712.463 19.101 0.068 
58712.465 19.077 0.062 
58717.393 19.402 0.070 
58717.403 19.431 0.103 
58717.421 19.322 0.075 
58717.426 19.419 0.062 
58717.427 19.466 0.067 
58717.430 19.378 0.080 
58717.430 19.476 0.066 
58718.403 19.372 0.102 
58718.404 19.481 0.063 
58718.404 19.528 0.087 
58718.420 19.618 0.102 
58718.427 19.583 0.056 
58718.427 19.470 0.064 
58718.428 19.511 0.059 
58718.429 19.614 0.068 
58719.488 19.672 0.078 
58720.406 19.652 0.083 
58722.410 19.857 0.075 
58722.420 19.843 0.093 
58722.446 19.918 0.098 
58722.448 19.866 0.057 
58722.449 19.872 0.063 
58723.408 19.844 0.092 
58723.422 19.978 0.099 
58723.431 20.079 0.061 
58723.432 20.115 0.063 
58723.440 19.972 0.087 
58724.426 20.155 0.128 
58724.427 20.040 0.068 
58724.430 19.992 0.089 
58724.448 20.145 0.132 
58725.375 19.994 0.097 
58725.378 20.205 0.126 
58725.399 20.240 0.116 
58725.408 20.158 0.093 
58725.408 19.999 0.047 
58726.419 20.219 0.093 
58726.419 20.378 0.104 
58727.389 20.228 0.141 
58727.404 20.339 0.146 
58727.404 20.388 0.100 
58727.405 20.612 0.132 
58727.420 20.230 0.121 
58727.454 20.474 0.106 
58727.456 20.291 0.084 
58730.306 20.733 0.161 
58732.396 21.048 0.281 
58732.402 20.885 0.192 
58732.427 20.732 0.161 
58733.326 20.941 0.268 
58733.445 20.782 0.172 
58733.450 20.865 0.264 
58734.389 20.936 0.211 
58734.399 20.750 0.220 
58734.414 20.982 0.181 
58734.416 20.902 0.165 
58734.418 20.783 0.198 
58735.408 21.013 0.255 
58735.431 20.870 0.187 
58735.432 20.861 0.182 
58735.458 21.029 0.234 
58736.178 21.100 0.274 
58736.453 21.155 0.310 
58736.454 20.891 0.205 
58736.472 21.088 0.242 
58736.484 20.951 0.188 
58737.385 20.742 0.254 
58737.386 20.888 0.242 
58737.466 20.932 0.211 
58737.483 20.989 0.265 
58737.509 21.014 0.238 
58738.425 20.355 0.221 
58749.342 21.725 0.297 
58749.343 21.765 0.296 
58758.385 21.706 0.303 
58762.281 21.092 0.235 
58764.337 21.264 0.306 
58768.158 20.324 0.275 
58768.252 20.295 0.290 
filter ztfr
58690.408 20.362 0.164 
58691.400 20.004 0.109 
58693.387 19.540 0.088 
58693.471 19.431 0.079 
58694.407 19.415 0.060 
58695.472 19.230 0.058 
58696.474 19.066 0.039 
58697.405 18.912 0.038 
58697.406 18.996 0.045 
58698.423 18.988 0.049 
58699.384 18.839 0.046 
58699.387 18.854 0.048 
58700.406 18.855 0.035 
58700.407 18.857 0.044 
58701.391 18.781 0.049 
58703.435 18.713 0.045 
58703.435 18.700 0.050 
58703.436 18.747 0.053 
58704.469 18.773 0.039 
58705.468 18.779 0.036 
58706.412 18.753 0.040 
58706.412 18.738 0.045 
58707.474 18.820 0.036 
58708.494 18.877 0.036 
58710.369 18.894 0.068 
58710.369 18.817 0.070 
58710.390 18.925 0.076 
58710.390 18.934 0.070 
58710.432 18.912 0.068 
58711.359 18.898 0.091 
58711.360 18.873 0.057 
58711.362 18.626 0.046 
58711.362 18.868 0.067 
58712.374 18.710 0.056 
58712.375 18.972 0.082 
58712.380 19.065 0.089 
58712.380 18.934 0.059 
58712.399 18.958 0.072 
58712.400 18.977 0.062 
58713.367 18.652 0.068 
58713.368 18.719 0.061 
58713.381 18.562 0.044 
58713.381 19.005 0.082 
58714.385 19.104 0.066 
58714.385 19.078 0.059 
58714.386 18.991 0.067 
58714.386 19.044 0.074 
58715.379 19.138 0.066 
58715.380 19.119 0.057 
58715.380 19.055 0.061 
58715.397 19.116 0.064 
58715.399 19.154 0.103 
58715.400 19.034 0.118 
58716.414 18.925 0.066 
58716.414 18.824 0.062 
58716.416 19.242 0.068 
58716.416 19.100 0.067 
58717.467 19.097 0.074 
58717.494 19.317 0.076 
58717.495 19.210 0.076 
58718.470 19.235 0.066 
58718.472 19.260 0.065 
58718.473 19.205 0.061 
58718.498 19.262 0.059 
58718.498 19.234 0.061 
58719.401 19.343 0.055 
58719.402 19.302 0.055 
58719.403 19.417 0.073 
58719.404 19.363 0.070 
58720.382 19.415 0.092 
58723.384 19.407 0.062 
58724.381 19.507 0.079 
58724.383 19.530 0.073 
58724.384 19.478 0.074 
58724.385 19.544 0.077 
58724.405 19.484 0.103 
58724.406 19.537 0.084 
58724.406 19.553 0.072 
58725.487 19.533 0.084 
58726.321 19.470 0.075 
58726.322 19.602 0.093 
58726.395 19.579 0.101 
58726.396 19.451 0.085 
58727.490 19.524 0.066 
58727.502 19.650 0.113 
58730.406 19.587 0.105 
58730.407 19.694 0.087 
58732.468 19.586 0.092 
58733.414 19.673 0.098 
58733.415 19.770 0.101 
58735.333 19.950 0.123 
58735.333 19.850 0.110 
58735.385 19.775 0.091 
58735.386 19.806 0.102 
58736.236 19.837 0.072 
58736.237 19.797 0.104 
58736.387 19.782 0.115 
58736.387 19.849 0.143 
58736.389 19.718 0.102 
58736.389 19.921 0.130 
58736.412 19.855 0.132 
58736.428 19.914 0.099 
58737.327 19.808 0.138 
58738.341 19.923 0.180 
58738.348 19.884 0.166 
58738.349 20.125 0.177 
58738.351 19.866 0.154 
58738.351 19.947 0.173 
58738.380 19.955 0.174 
58738.383 19.945 0.170 
58738.386 19.711 0.166 
58739.338 20.178 0.199 
58739.339 20.253 0.232 
58739.347 19.870 0.187 
58739.347 19.935 0.204 
58740.372 20.004 0.192 
58740.377 19.846 0.181 
58740.377 19.966 0.180 
58740.378 20.235 0.221 
58740.418 19.892 0.192 
58741.366 20.243 0.270 
58741.366 20.127 0.249 
58741.424 19.740 0.160 
58743.365 19.779 0.165 
58744.374 20.027 0.177 
58744.384 20.103 0.183 
58744.403 20.511 0.235 
58744.403 20.602 0.293 
58745.390 20.073 0.171 
58745.391 20.383 0.227 
58747.403 20.338 0.169 
58747.407 20.405 0.188 
58750.318 20.601 0.186 
58751.320 20.393 0.188 
58757.311 20.615 0.190 
58759.287 20.757 0.187 
58760.262 20.519 0.172 
58763.315 20.919 0.301 
58763.347 21.163 0.305 
58763.348 20.828 0.259 
58763.364 20.948 0.253 
58763.365 20.829 0.272 
58763.366 21.162 0.290 
58764.408 20.954 0.256 
58764.408 20.896 0.252 
58764.446 20.995 0.294 
58765.127 20.486 0.252 
58765.210 20.819 0.262 
58765.376 20.729 0.255 
58765.398 20.898 0.309 
58765.425 20.851 0.247 
58769.128 20.281 0.303 
filter ztfi
58697.450 19.189 0.103 
