ZTF18abuqugw 0.03133 244.557644 39.123998
filter ztfg
58369.226 20.863 0.161 
58369.256 21.120 0.234 
58371.197 19.537 0.050 
58371.224 19.497 0.050 
58371.225 19.528 0.050 
58371.237 19.553 0.064 
58372.223 18.650 0.020 
58372.239 18.697 0.028 
58374.195 17.631 0.010 
58374.196 17.622 0.009 
58374.215 17.625 0.011 
58374.241 17.618 0.012 
58377.194 16.815 0.006 
58377.195 16.807 0.001 
58377.217 16.807 0.007 
58377.243 16.826 0.008 
58378.152 16.657 0.005 
58378.174 16.664 0.005 
58378.203 16.647 0.005 
58381.173 16.399 0.006 
58381.174 16.403 0.005 
58381.205 16.419 0.007 
58381.213 16.400 0.006 
58382.172 16.310 0.005 
58382.204 16.350 0.008 
58382.220 16.349 0.008 
58383.182 16.299 0.006 
58383.204 16.292 0.007 
58383.215 16.325 0.010 
58385.116 16.265 0.006 
58388.116 16.295 0.003 
filter ztfr
58371.136 19.516 0.042 
58371.151 19.493 0.043 
58371.162 19.492 0.043 
58372.139 18.771 0.024 
58372.158 18.744 0.023 
58374.131 17.741 0.011 
58374.149 17.785 0.010 
58374.161 17.751 0.012 
58377.129 17.021 0.007 
58377.143 16.960 0.007 
58377.164 17.025 0.007 
58377.177 17.000 0.008 
58378.119 16.893 0.010 
58378.132 16.865 0.007 
58378.217 16.855 0.008 
58381.113 16.608 0.008 
58381.144 16.647 0.006 
58381.145 16.650 0.006 
58381.160 16.609 0.006 
58382.118 16.527 0.007 
58382.144 16.547 0.005 
58382.154 16.565 0.006 
58383.135 16.521 0.006 
58383.156 16.523 0.007 
58385.184 16.481 0.008 
58388.183 16.505 0.007 
filter ztfi
58379.141 17.155 0.009 
