ZTF19adbsciy 0.13141295 58.814909 20.483033
filter ztfg
58836.218 20.903 0.145 
58849.132 19.778 0.062 
58850.187 19.814 0.086 
58851.150 19.826 0.161 
58852.145 19.784 0.092 
58859.111 19.979 0.196 
58863.138 20.054 0.081 
58863.152 20.145 0.105 
58864.118 20.210 0.071 
58867.189 20.256 0.103 
58871.204 20.897 0.178 
58873.138 20.978 0.153 
58877.204 20.945 0.191 
filter ztfr
58846.259 19.874 0.068 
58849.172 19.712 0.065 
58852.170 19.523 0.057 
58852.180 19.513 0.065 
58859.191 19.507 0.096 
58859.225 19.557 0.101 
58860.160 19.591 0.116 
58861.151 19.699 0.099 
58862.228 19.490 0.067 
58867.122 19.709 0.126 
58873.180 19.951 0.061 
58874.129 20.114 0.132 
58877.143 20.085 0.092 
58877.145 19.962 0.087 
58880.165 20.087 0.138 
58886.097 20.329 0.236 
58887.129 20.444 0.173 
58887.146 20.401 0.181 
58893.140 20.487 0.099 
58896.156 20.669 0.150 
58899.124 20.885 0.187 
58903.165 20.728 0.184 
