ZTF18abomklq 0.03885 356.11443 5.663664
filter ztfg
58347.338 18.638 0.027 
58348.396 18.447 0.019 
58349.395 18.273 0.016 
58349.396 18.307 0.017 
58351.424 18.061 0.014 
58352.376 18.051 0.022 
58352.377 17.992 0.020 
58360.380 18.068 0.044 
58360.404 17.987 0.049 
58360.405 18.033 0.051 
58362.465 18.011 0.029 
58363.313 18.101 0.026 
58363.339 18.015 0.025 
58363.366 17.999 0.021 
58364.291 18.084 0.016 
58365.309 18.077 0.016 
58366.401 18.214 0.019 
58366.401 18.273 0.019 
58367.297 18.347 0.026 
58368.374 18.362 0.019 
58369.323 18.434 0.023 
58369.326 18.409 0.020 
58369.332 18.520 0.014 
58370.370 18.479 0.022 
58371.348 18.685 0.023 
58372.287 18.889 0.034 
58372.289 18.774 0.027 
58373.359 19.011 0.037 
58374.278 19.022 0.042 
58375.309 19.249 0.043 
58375.310 19.052 0.034 
58376.330 19.126 0.037 
58377.352 19.215 0.037 
58378.316 19.226 0.042 
58378.318 19.429 0.050 
58379.354 19.501 0.058 
58380.366 19.597 0.065 
58382.392 20.114 0.198 
58382.393 20.138 0.193 
58383.278 19.783 0.197 
58384.297 19.940 0.269 
58384.298 19.878 0.178 
58388.328 20.401 0.191 
58389.396 20.293 0.188 
58390.344 20.110 0.154 
58425.188 21.092 0.228 
58428.204 21.271 0.175 
58434.147 20.837 0.298 
58435.212 20.473 0.225 
58435.213 20.194 0.178 
filter ztfr
58348.402 18.085 0.020 
58349.336 18.013 0.019 
58349.351 17.970 0.018 
58350.378 17.759 0.014 
58350.396 17.864 0.016 
58351.396 17.773 0.013 
58352.300 17.718 0.025 
58352.301 17.691 0.021 
58353.362 17.687 0.018 
58353.437 17.627 0.017 
58353.463 17.578 0.014 
58354.321 17.572 0.022 
58354.372 17.609 0.027 
58354.422 17.562 0.023 
58355.356 17.568 0.025 
58355.357 17.477 0.024 
58355.444 17.552 0.025 
58355.445 17.658 0.029 
58356.358 17.474 0.029 
58356.398 17.548 0.034 
58356.472 17.566 0.033 
58360.347 17.519 0.030 
58360.349 17.575 0.032 
58361.313 17.522 0.017 
58362.336 17.550 0.016 
58362.357 17.611 0.015 
58363.430 17.617 0.018 
58363.431 17.649 0.019 
58363.456 17.678 0.020 
58364.329 17.719 0.017 
58364.335 17.687 0.019 
58365.351 17.712 0.016 
58365.364 17.784 0.015 
58366.371 17.732 0.016 
58366.371 17.720 0.015 
58367.372 17.858 0.018 
58368.338 17.914 0.019 
58368.352 17.995 0.019 
58372.348 18.191 0.026 
58374.350 18.231 0.025 
58377.310 18.295 0.024 
58378.289 18.229 0.026 
58378.387 18.114 0.022 
58378.388 18.129 0.026 
58379.389 18.120 0.021 
58380.316 18.137 0.038 
58382.350 18.339 0.052 
58382.351 18.339 0.057 
58383.338 18.404 0.067 
58389.310 18.771 0.058 
58431.186 19.699 0.237 
58435.257 19.076 0.132 
filter ztfi
58351.350 17.999 0.040 
58361.362 18.098 0.057 
58365.322 18.303 0.057 
58369.344 18.662 0.080 
58382.278 18.370 0.073 
