ZTF20abawgdl 0.02154388 234.542295 4.780638
filter ztfg
59001.375 16.023 0.005 
59005.229 16.004 0.008 
59011.291 16.239 0.004 
59017.212 16.731 0.004 
59020.220 17.070 0.005 
59023.235 17.391 0.006 
59026.232 17.747 0.013 
59032.363 18.269 0.064 
59035.205 18.428 0.060 
59038.231 18.653 0.027 
59050.192 18.973 0.034 
59051.169 19.002 0.053 
59051.171 19.021 0.049 
59053.192 19.021 0.025 
59059.276 19.166 0.102 
59062.189 19.089 0.075 
59064.191 19.346 0.145 
59064.193 19.041 0.125 
59067.228 19.289 0.092 
59072.225 19.326 0.053 
59073.212 19.340 0.053 
59076.175 19.347 0.055 
59077.229 19.309 0.067 
59078.193 19.363 0.056 
59080.192 19.289 0.069 
59081.226 19.253 0.115 
filter ztfr
59001.258 16.056 0.005 
59005.275 15.846 0.008 
59011.255 16.234 0.004 
59014.235 16.517 0.004 
59017.255 16.741 0.005 
59020.252 16.743 0.005 
59023.195 16.797 0.005 
59029.213 17.041 0.012 
59032.249 17.229 0.013 
59035.294 17.513 0.026 
59038.213 17.670 0.011 
59044.212 17.956 0.014 
59047.214 18.026 0.012 
59048.191 18.036 0.013 
59049.188 18.091 0.014 
59050.254 18.180 0.028 
59051.191 18.183 0.015 
59055.190 18.385 0.031 
59057.172 18.387 0.026 
59059.173 18.478 0.036 
59060.189 18.472 0.030 
59062.250 18.539 0.055 
59063.168 18.644 0.037 
59064.274 18.709 0.092 
59064.275 18.843 0.101 
59065.168 18.688 0.043 
59066.210 18.786 0.057 
59067.154 18.685 0.044 
59068.270 18.931 0.075 
59069.190 18.839 0.029 
59070.176 18.834 0.028 
59073.168 18.951 0.040 
59074.174 18.962 0.043 
59075.228 19.022 0.050 
59076.192 19.122 0.046 
59078.169 19.178 0.039 
59080.171 19.245 0.061 
59081.188 19.167 0.068 
