ZTF18aahfgsk 0.05376995 181.242959 32.391378
filter ztfg
58202.332 19.224 0.051 
58205.282 18.337 0.044 
58205.304 18.318 0.039 
58227.298 18.141 0.018 
58227.300 18.162 0.017 
58229.262 18.331 0.020 
58230.332 18.432 0.019 
58233.235 18.731 0.045 
58233.236 18.612 0.044 
58234.234 18.956 0.080 
58234.245 18.736 0.077 
58234.246 18.967 0.090 
58235.174 18.821 0.071 
58235.227 18.933 0.067 
58235.228 18.926 0.077 
58235.230 18.986 0.077 
58236.173 19.121 0.088 
58236.174 19.333 0.117 
58236.230 18.995 0.098 
58237.186 18.969 0.093 
58237.229 19.119 0.114 
58246.292 19.914 0.072 
58249.208 19.998 0.108 
58250.195 20.163 0.132 
filter ztfr
58214.216 17.790 0.065 
58215.239 17.724 0.025 
58216.237 17.739 0.016 
58217.237 17.861 0.022 
58217.238 17.762 0.014 
58217.308 17.859 0.015 
58217.309 17.838 0.016 
58218.244 17.762 0.014 
58218.254 17.731 0.015 
58218.298 17.749 0.017 
58219.218 17.767 0.016 
58219.242 17.782 0.024 
58219.263 17.765 0.016 
58222.262 17.920 0.020 
58224.218 17.979 0.039 
58224.227 17.990 0.020 
58224.284 17.997 0.022 
58224.285 17.947 0.022 
58226.254 18.156 0.019 
58231.187 18.469 0.027 
58231.277 18.389 0.035 
58233.178 18.511 0.039 
58233.179 18.448 0.037 
58242.260 18.639 0.025 
58242.290 18.702 0.032 
58243.172 18.737 0.030 
58244.173 18.707 0.060 
58245.174 18.695 0.030 
58245.175 18.718 0.033 
58246.234 18.691 0.043 
58247.236 18.784 0.039 
58248.237 18.779 0.039 
58248.238 18.828 0.037 
58254.193 19.450 0.060 
58255.239 19.290 0.047 
58255.241 19.307 0.058 
58256.246 19.251 0.074 
58256.278 19.466 0.067 
58257.235 19.319 0.055 
58258.212 19.356 0.059 
58258.213 19.525 0.077 
58266.251 19.729 0.120 
58266.252 19.665 0.105 
58267.289 19.712 0.146 
58269.182 19.811 0.120 
58269.183 19.704 0.114 
58272.182 19.834 0.085 
58272.183 19.761 0.076 
58274.200 20.040 0.076 
58277.236 20.164 0.146 
58278.238 20.053 0.113 
58279.172 20.328 0.141 
58279.187 20.090 0.110 
filter ztfi
58232.309 18.976 0.072 
58247.158 19.056 0.054 
58257.189 19.407 0.072 
58261.291 19.649 0.151 
58266.215 19.692 0.143 
