ZTF19aawbsek 0.0282 256.206733 -8.348774
filter ztfg
58646.318 18.958 0.049 
58649.337 19.223 0.166 
58653.314 19.695 0.189 
58658.215 20.050 0.085 
58665.231 20.480 0.097 
58671.280 20.733 0.130 
58674.190 20.955 0.268 
filter ztfr
58634.350 18.198 0.015 
58637.314 18.139 0.014 
58640.274 18.173 0.019 
58643.293 18.249 0.022 
58649.273 18.680 0.098 
58653.399 18.940 0.111 
58658.262 18.925 0.028 
58658.262 18.898 0.031 
58658.264 18.945 0.032 
58658.270 18.917 0.031 
58658.277 18.907 0.028 
58658.279 18.905 0.030 
58658.287 18.994 0.029 
58658.297 18.911 0.031 
58658.301 18.948 0.030 
58658.304 19.012 0.035 
58658.317 18.987 0.036 
58658.318 18.874 0.032 
58660.253 18.968 0.024 
58660.254 18.898 0.024 
58660.266 18.942 0.029 
58660.267 18.932 0.028 
58660.276 18.968 0.028 
58660.280 18.888 0.025 
58660.290 18.945 0.026 
58660.295 18.925 0.030 
58660.296 18.937 0.030 
58660.308 18.944 0.026 
58660.308 18.978 0.027 
58661.239 19.006 0.045 
58661.239 18.962 0.040 
58661.253 19.046 0.037 
58661.255 18.954 0.039 
58661.266 19.097 0.043 
58661.268 18.967 0.040 
58661.269 18.945 0.039 
58661.297 18.892 0.033 
58661.297 18.975 0.032 
58661.304 18.946 0.027 
58662.252 19.020 0.041 
58662.252 19.016 0.041 
58662.271 18.917 0.030 
58662.272 18.986 0.036 
58662.275 19.010 0.034 
58662.290 19.046 0.032 
58662.304 19.048 0.038 
58662.305 18.947 0.030 
58662.307 18.934 0.030 
58662.307 19.061 0.034 
58663.240 19.033 0.040 
58663.240 19.039 0.037 
58663.249 19.011 0.043 
58663.254 19.051 0.057 
58663.254 19.057 0.052 
58663.256 19.125 0.050 
58663.277 19.006 0.044 
58663.280 19.036 0.040 
58663.281 18.983 0.036 
58663.286 19.063 0.037 
58663.289 18.964 0.031 
58663.290 18.970 0.033 
58665.252 19.094 0.040 
58665.286 18.990 0.035 
58665.286 19.069 0.040 
58665.310 19.084 0.041 
58665.311 19.061 0.041 
58666.297 18.981 0.032 
58666.297 19.077 0.032 
58666.308 19.068 0.033 
58666.309 19.055 0.033 
58667.238 19.101 0.043 
58667.238 19.105 0.041 
58667.244 19.155 0.046 
58667.259 19.212 0.044 
58667.269 19.091 0.040 
58667.270 19.065 0.037 
58667.275 19.091 0.033 
58667.282 19.133 0.049 
58667.285 19.202 0.045 
58667.295 19.122 0.043 
58667.296 19.189 0.052 
58668.218 19.122 0.047 
58668.218 19.181 0.046 
58668.224 19.167 0.036 
58668.236 19.157 0.037 
58668.241 19.229 0.040 
58668.244 19.199 0.037 
58668.254 19.115 0.035 
58668.257 19.176 0.038 
58668.259 19.203 0.037 
58668.270 19.133 0.046 
58668.270 19.184 0.038 
58668.318 19.219 0.041 
58669.213 19.319 0.057 
58669.214 19.236 0.046 
58669.238 19.264 0.048 
58669.243 19.272 0.041 
58669.253 19.248 0.042 
58669.255 19.227 0.041 
58669.258 19.199 0.042 
58669.259 19.241 0.049 
58669.262 19.268 0.045 
58669.271 19.319 0.047 
58669.272 19.225 0.048 
58670.210 19.291 0.052 
58670.211 19.322 0.053 
58670.232 19.366 0.062 
58670.236 19.345 0.057 
58670.237 19.348 0.054 
58670.262 19.307 0.046 
58670.264 19.281 0.044 
58670.275 19.287 0.038 
58670.275 19.250 0.038 
58671.190 19.492 0.110 
58671.218 19.286 0.064 
58671.218 19.396 0.065 
58671.220 19.310 0.069 
58671.225 19.366 0.062 
58671.243 19.424 0.065 
58671.247 19.362 0.072 
58671.254 19.393 0.043 
58671.262 19.367 0.039 
58671.264 19.468 0.046 
58671.266 19.468 0.048 
58671.273 19.437 0.056 
58671.273 19.383 0.046 
58672.231 19.392 0.058 
58672.231 19.433 0.056 
58672.242 19.429 0.043 
58672.245 19.475 0.051 
58672.251 19.450 0.050 
58672.253 19.531 0.057 
58672.258 19.405 0.041 
58672.279 19.314 0.045 
58672.283 19.295 0.041 
58672.293 19.360 0.039 
58672.294 19.464 0.042 
58673.236 19.473 0.060 
58673.237 19.526 0.058 
58673.242 19.497 0.048 
58673.242 19.386 0.046 
58673.248 19.395 0.046 
58673.256 19.439 0.052 
58673.266 19.360 0.048 
58673.273 19.478 0.048 
58673.276 19.416 0.052 
58673.285 19.561 0.066 
58673.285 19.401 0.058 
58673.286 19.489 0.057 
58674.210 19.552 0.090 
58674.243 19.406 0.060 
58674.243 19.542 0.069 
58674.256 19.385 0.067 
58674.261 19.617 0.083 
58674.271 19.409 0.176 
58674.281 19.556 0.096 
58674.281 19.529 0.070 
58680.252 19.713 0.174 
58683.166 20.040 0.166 
58685.231 20.091 0.107 
58685.231 20.299 0.114 
58685.239 20.051 0.086 
58685.245 20.029 0.103 
58685.251 20.046 0.105 
58685.269 19.966 0.095 
58685.270 20.238 0.111 
58686.295 20.532 0.172 
58694.243 20.455 0.155 
58694.243 20.103 0.095 
58694.268 20.397 0.127 
58694.269 20.335 0.121 
58695.229 20.501 0.123 
