ZTF20aaqrddh 0.07991954 199.59014 55.846762
filter ztfg
58899.431 21.439 0.201 
58899.431 21.161 0.177 
58899.529 21.075 0.159 
58900.365 21.229 0.178 
58900.389 20.782 0.173 
58903.350 20.576 0.095 
58903.363 20.467 0.082 
58903.367 20.362 0.080 
58904.429 20.148 0.110 
58904.430 20.095 0.098 
58904.456 20.148 0.081 
58906.331 19.764 0.068 
58906.342 19.757 0.060 
58906.343 19.821 0.069 
58908.321 19.367 0.041 
58908.348 19.292 0.033 
58911.395 19.025 0.036 
58911.409 19.040 0.034 
58911.411 19.059 0.034 
58912.512 18.879 0.026 
58912.519 18.883 0.024 
58912.548 18.827 0.028 
58913.299 18.786 0.035 
58913.322 18.839 0.036 
58913.510 18.835 0.027 
58914.434 18.714 0.042 
58914.450 18.782 0.036 
58915.458 18.691 0.050 
58915.474 18.648 0.046 
58915.495 18.797 0.112 
58936.281 20.218 0.074 
58936.300 20.162 0.061 
58936.301 20.143 0.066 
58939.346 20.349 0.176 
58941.453 20.812 0.152 
58941.465 20.531 0.145 
58941.466 20.700 0.146 
58944.476 20.539 0.245 
58944.478 20.785 0.288 
58954.311 21.329 0.194 
58955.312 20.967 0.145 
58956.220 21.448 0.207 
58962.237 21.104 0.157 
58963.221 21.442 0.196 
58963.265 21.225 0.158 
58964.344 21.136 0.168 
58965.267 21.525 0.208 
58971.303 21.234 0.287 
filter ztfr
58901.408 20.747 0.142 
58901.428 20.865 0.164 
58901.450 21.169 0.287 
58901.471 21.084 0.232 
58903.407 20.215 0.072 
58903.428 20.465 0.092 
58903.450 20.579 0.106 
58903.453 20.645 0.111 
58903.466 20.442 0.087 
58903.492 20.471 0.091 
58903.507 20.445 0.093 
58904.486 20.116 0.079 
58904.488 20.193 0.088 
58904.516 20.190 0.087 
58906.456 19.876 0.078 
58906.457 19.828 0.073 
58906.490 19.543 0.098 
58908.466 19.502 0.037 
58908.467 19.422 0.034 
58911.440 19.100 0.041 
58911.470 19.139 0.045 
58911.472 19.166 0.042 
58912.457 19.021 0.029 
58912.469 19.060 0.031 
58912.478 18.976 0.027 
58913.436 18.984 0.046 
58913.457 18.946 0.035 
58913.467 18.917 0.036 
58914.368 18.709 0.048 
58914.412 18.686 0.045 
58914.413 18.855 0.036 
58915.412 18.798 0.053 
58936.406 19.335 0.033 
58936.423 19.318 0.036 
58936.424 19.336 0.034 
58941.412 19.626 0.056 
58941.413 19.644 0.061 
58944.386 19.857 0.145 
58954.269 20.246 0.084 
58954.471 20.599 0.187 
58954.498 20.191 0.140 
58955.259 20.373 0.089 
58956.277 20.663 0.135 
58956.288 20.360 0.091 
58956.289 20.371 0.089 
58956.289 20.413 0.096 
58956.302 20.264 0.092 
58962.287 20.661 0.127 
58962.291 20.491 0.114 
58962.295 20.694 0.116 
58964.260 20.368 0.091 
58964.279 20.449 0.090 
58965.274 20.682 0.109 
58965.299 20.653 0.100 
58965.300 20.639 0.097 
58966.371 21.002 0.135 
58967.344 20.756 0.117 
58967.373 20.740 0.135 
58968.363 20.855 0.128 
58968.364 20.766 0.103 
58968.385 20.708 0.097 
58970.195 20.759 0.155 
58971.167 20.534 0.133 
58971.188 20.604 0.150 
58971.194 20.758 0.237 
58971.227 20.749 0.167 
58971.228 20.936 0.185 
58973.284 20.627 0.202 
58973.284 20.961 0.229 
58973.297 20.806 0.206 
58974.259 20.442 0.161 
58974.268 21.192 0.296 
58976.262 20.822 0.257 
58976.263 20.985 0.307 
58976.263 20.650 0.251 
58980.264 21.019 0.117 
filter ztfi
58904.349 20.688 0.113 
58904.412 20.506 0.113 
58908.405 19.710 0.051 
58908.434 19.735 0.048 
58911.263 19.325 0.080 
58911.285 19.232 0.061 
58912.368 19.302 0.040 
58912.386 19.218 0.035 
58913.414 19.219 0.051 
58914.283 19.339 0.046 
58914.325 19.108 0.068 
58915.308 19.030 0.046 
58915.325 19.180 0.059 
58936.347 19.648 0.044 
58936.365 19.667 0.040 
58941.324 19.743 0.066 
58941.345 19.789 0.064 
58944.278 19.697 0.085 
58944.305 19.903 0.090 
58954.339 20.289 0.141 
58954.361 20.398 0.159 
58955.361 20.306 0.126 
58955.381 20.445 0.159 
58962.400 20.536 0.169 
58964.300 20.737 0.193 
58965.367 20.869 0.196 
58965.384 20.527 0.137 
58967.298 20.576 0.193 
58970.336 20.921 0.248 
58971.324 20.825 0.305 
58971.336 20.779 0.269 
58972.297 20.887 0.292 
58973.384 20.780 0.291 
