ZTF20acgnrqu 0.03827285 119.280765 70.849324
filter ztfg
59121.493 21.138 0.299 
59124.485 19.470 0.208 
59124.485 19.521 0.185 
59124.487 19.284 0.135 
59124.516 19.555 0.201 
59125.425 19.048 0.136 
59125.451 19.006 0.106 
59126.448 18.751 0.091 
59126.449 18.764 0.081 
59126.466 18.607 0.082 
59126.467 18.626 0.080 
59127.428 18.210 0.081 
59128.425 18.237 0.073 
59128.426 18.191 0.054 
59128.427 18.087 0.052 
59128.428 18.175 0.066 
59129.418 18.014 0.043 
59129.422 17.971 0.049 
59130.398 17.873 0.031 
59130.490 17.856 0.030 
59130.491 17.759 0.028 
59130.509 17.789 0.032 
59131.355 17.722 0.056 
59134.525 17.498 0.016 
59134.528 17.442 0.020 
59135.448 17.454 0.014 
59135.449 17.484 0.013 
59135.449 17.437 0.015 
59135.450 17.427 0.014 
59136.450 17.472 0.013 
59136.452 17.417 0.014 
59137.429 17.413 0.012 
59137.448 17.426 0.014 
59137.450 17.430 0.014 
59137.450 17.472 0.013 
59139.410 17.413 0.017 
59139.431 17.422 0.019 
59139.432 17.430 0.018 
59140.516 17.480 0.016 
59141.435 17.578 0.020 
59141.436 17.484 0.014 
59141.450 17.551 0.011 
59142.419 17.614 0.016 
59142.488 17.586 0.011 
59143.416 17.657 0.015 
59143.426 17.609 0.014 
59143.427 17.560 0.014 
59144.464 17.663 0.012 
59144.517 17.677 0.016 
59145.438 17.746 0.019 
59145.452 17.765 0.015 
59145.452 17.837 0.018 
59149.403 18.144 0.051 
59149.486 18.156 0.036 
59149.492 18.083 0.027 
59150.426 18.183 0.053 
59150.427 18.070 0.042 
59150.427 18.188 0.046 
59150.428 18.207 0.044 
59152.365 18.307 0.086 
59152.366 18.271 0.075 
59152.367 18.562 0.098 
59155.369 18.876 0.105 
59155.370 18.708 0.090 
59155.392 18.498 0.077 
59155.394 18.620 0.095 
59156.471 18.814 0.101 
59156.472 18.756 0.100 
59157.408 18.896 0.105 
59157.409 18.998 0.118 
59157.520 18.820 0.084 
59158.468 18.995 0.125 
59158.469 18.926 0.092 
59159.518 19.069 0.078 
59159.519 19.004 0.075 
59163.484 19.467 0.073 
59164.447 19.566 0.089 
59164.448 19.465 0.091 
59165.369 19.505 0.077 
59165.370 19.463 0.066 
59165.371 19.562 0.081 
59165.373 19.784 0.096 
59166.441 19.824 0.102 
59166.484 19.846 0.090 
59167.514 19.755 0.149 
59167.515 20.037 0.180 
59167.518 20.241 0.227 
59167.520 19.890 0.146 
59168.371 19.681 0.128 
59168.469 19.926 0.114 
59169.478 19.541 0.113 
59169.478 19.788 0.121 
59169.495 20.015 0.126 
59169.496 20.021 0.129 
59170.453 20.095 0.153 
59170.469 20.155 0.138 
59173.454 20.159 0.154 
59173.469 19.755 0.082 
59176.363 20.058 0.127 
59176.392 20.248 0.141 
59176.394 20.006 0.112 
59177.412 19.889 0.129 
59177.413 19.997 0.161 
59179.455 20.570 0.273 
59179.455 20.553 0.251 
59179.474 20.179 0.147 
