ZTF20abeywdn 0.02600123 169.06455 36.330681
filter ztfg
59025.212 15.997 0.008 
59027.198 15.888 0.006 
59032.200 15.761 0.007 
59033.200 15.801 0.008 
filter ztfr
59024.224 16.394 0.006 
59025.172 16.221 0.008 
59027.174 16.132 0.006 
59029.229 16.050 0.010 
59032.218 15.962 0.006 
59033.178 16.061 0.008 
59038.174 16.049 0.006 
59038.178 16.083 0.004 
59038.183 16.091 0.005 
59038.188 16.096 0.006 
59040.183 16.206 0.005 
59040.187 16.220 0.005 
59040.192 16.224 0.009 
59042.173 16.314 0.008 
59042.178 16.385 0.006 
59042.183 16.340 0.006 
59042.188 16.366 0.006 
59044.173 16.542 0.009 
59044.176 16.514 0.009 
59044.178 16.528 0.008 
59044.181 16.505 0.007 
59044.183 16.537 0.008 
59044.186 16.519 0.007 
59044.188 16.499 0.008 
59044.191 16.520 0.007 
59046.168 16.673 0.013 
59046.171 16.639 0.012 
59046.173 16.721 0.011 
59046.176 16.688 0.012 
59046.178 16.689 0.010 
59046.181 16.658 0.009 
59046.183 16.690 0.010 
59046.186 16.678 0.009 
59048.167 16.760 0.013 
59048.169 16.728 0.010 
59048.172 16.679 0.010 
59048.174 17.103 0.025 
59048.177 16.682 0.009 
59048.179 16.682 0.008 
59048.182 16.733 0.009 
59048.184 16.707 0.007 
59050.166 16.851 0.023 
59050.168 16.859 0.017 
59050.171 16.843 0.017 
59050.173 16.882 0.017 
59050.176 16.863 0.013 
59050.177 16.841 0.012 
59050.180 16.879 0.013 
59052.165 16.839 0.018 
59052.166 16.809 0.014 
59052.177 16.844 0.010 
59052.179 16.800 0.009 
59052.182 16.876 0.012 
59052.184 16.802 0.009 
59052.187 16.846 0.010 
59052.188 16.864 0.009 
59056.171 16.836 0.013 
59056.176 16.864 0.013 
59056.180 16.861 0.013 
59056.185 16.841 0.014 
59060.161 17.036 0.024 
59060.170 16.908 0.015 
59060.175 16.987 0.016 
59060.180 16.896 0.016 
59062.159 16.956 0.024 
59062.169 16.946 0.019 
59062.174 16.944 0.021 
59062.179 17.013 0.021 
59064.167 17.151 0.041 
59064.172 17.100 0.039 
filter ztfi
59025.258 16.666 0.009 
59029.182 16.639 0.016 
59043.185 17.325 0.017 
59047.183 17.534 0.018 
