ZTF19acoaoty 0.07229992 46.371555 23.522779
filter ztfg
58789.345 20.833 0.153 
58790.303 20.480 0.099 
58790.303 20.502 0.101 
58790.304 20.379 0.090 
58790.305 20.884 0.249 
58790.306 20.405 0.143 
58791.297 20.171 0.069 
58791.298 20.245 0.066 
58792.350 19.873 0.055 
58792.351 19.959 0.066 
58794.258 19.455 0.063 
58794.270 19.370 0.057 
58794.271 19.293 0.049 
58795.273 19.215 0.059 
58795.274 19.160 0.056 
58797.232 18.859 0.071 
58797.233 18.994 0.075 
58797.308 19.028 0.077 
58797.308 18.972 0.108 
58797.309 18.984 0.100 
58798.170 19.027 0.154 
58801.192 18.717 0.094 
58801.200 18.578 0.088 
58802.190 18.507 0.048 
58802.207 18.602 0.044 
58803.213 18.519 0.043 
58803.225 18.555 0.068 
58804.206 18.577 0.034 
58804.207 18.541 0.034 
58805.192 18.580 0.019 
58805.193 18.569 0.020 
58806.343 18.590 0.030 
58806.344 18.588 0.024 
58811.215 18.739 0.027 
58811.216 18.755 0.025 
58811.232 18.801 0.030 
58811.261 18.762 0.046 
58811.261 18.819 0.042 
58812.321 18.766 0.023 
58812.330 18.760 0.019 
58819.227 19.239 0.032 
58819.228 19.233 0.033 
58820.228 19.253 0.083 
58820.228 19.074 0.054 
58831.229 19.714 0.160 
58833.181 20.461 0.180 
58836.133 20.715 0.131 
58849.102 20.784 0.126 
58849.130 21.156 0.169 
58862.146 21.163 0.160 
58864.138 21.396 0.168 
filter ztfr
58789.268 20.754 0.199 
58791.337 19.936 0.075 
58791.338 19.794 0.065 
58792.358 19.895 0.075 
58792.359 19.855 0.075 
58793.367 19.644 0.054 
58793.368 19.457 0.062 
58794.316 19.276 0.047 
58794.317 19.372 0.053 
58795.314 19.265 0.054 
58795.332 19.299 0.059 
58795.333 19.175 0.056 
58795.333 19.217 0.073 
58795.334 19.055 0.059 
58797.331 18.979 0.091 
58797.332 18.824 0.068 
58798.314 19.016 0.118 
58798.326 18.621 0.083 
58798.326 18.751 0.094 
58803.296 18.541 0.038 
58803.297 18.589 0.034 
58804.248 18.739 0.049 
58804.249 18.591 0.039 
58804.352 18.604 0.045 
58805.343 18.517 0.031 
58806.244 18.582 0.021 
58806.245 18.477 0.019 
58811.301 18.573 0.030 
58811.302 18.630 0.035 
58812.201 18.655 0.030 
58812.211 18.515 0.021 
58812.215 18.627 0.021 
58814.193 18.627 0.031 
58814.203 18.723 0.043 
58814.205 18.746 0.035 
58828.314 19.410 0.129 
58828.327 19.327 0.151 
58828.328 19.612 0.172 
58830.250 19.318 0.068 
58833.227 19.445 0.075 
58833.271 19.320 0.066 
58836.099 19.415 0.082 
58846.132 19.703 0.085 
58849.169 19.956 0.067 
58850.146 20.206 0.128 
58856.148 20.616 0.220 
58859.217 20.254 0.193 
58860.158 20.217 0.183 
58861.154 20.513 0.164 
58873.182 20.986 0.168 
