ZTF18acsycnc 0.07531 26.713806 -8.058425
filter ztfg
58468.295 19.225 0.100 
58472.168 19.441 0.132 
58474.106 20.020 0.211 
58474.125 19.742 0.164 
58475.125 19.790 0.172 
58487.146 20.939 0.176 
58491.128 21.164 0.264 
filter ztfr
58447.336 20.033 0.266 
58456.190 18.839 0.044 
58456.259 18.804 0.028 
58464.253 18.744 0.045 
58468.253 18.902 0.051 
58471.172 18.079 0.111 
58471.173 18.102 0.159 
58472.124 19.173 0.080 
58474.165 19.245 0.085 
58474.166 19.219 0.084 
58475.147 19.304 0.074 
58486.107 19.813 0.089 
58487.122 19.926 0.077 
58487.123 19.742 0.069 
58490.127 20.423 0.214 
58491.112 20.109 0.141 
