ZTF20abmcxct 0.03014 359.539796 -19.514329
filter ztfg
59050.418 17.107 0.011 
59053.418 16.709 0.005 
59056.439 16.502 0.005 
59063.418 16.521 0.014 
59076.459 17.655 0.016 
59082.436 18.165 0.031 
59084.443 18.315 0.024 
59109.319 19.467 0.091 
59110.331 19.503 0.117 
59111.333 19.474 0.080 
59112.300 19.610 0.061 
59113.357 19.498 0.088 
59114.335 19.670 0.087 
59117.314 19.719 0.074 
filter ztfr
59046.439 18.117 0.021 
59050.439 17.170 0.014 
59053.459 16.812 0.008 
59056.460 16.630 0.009 
59061.430 16.539 0.010 
59061.435 16.522 0.005 
59098.355 18.095 0.056 
59108.378 18.569 0.048 
59111.408 18.804 0.084 
59113.294 18.728 0.042 
59114.312 18.673 0.041 
59117.336 18.796 0.040 
