ZTF19abpgggu 0.04906385 32.804131 25.582009
filter ztfg
58708.478 19.829 0.042 
58709.496 19.391 0.054 
58709.497 19.386 0.055 
58711.495 18.869 0.064 
58712.460 18.641 0.048 
58712.483 18.633 0.047 
58714.465 18.380 0.031 
58715.505 18.268 0.037 
58715.506 18.336 0.046 
58718.440 18.079 0.020 
58724.437 18.143 0.012 
58727.418 18.269 0.013 
58730.468 18.442 0.015 
58736.482 18.957 0.023 
58738.463 19.192 0.062 
58739.519 19.231 0.085 
58739.520 19.145 0.076 
58746.391 19.755 0.118 
58749.323 20.137 0.079 
58756.438 20.482 0.122 
58757.422 20.631 0.155 
58758.439 20.921 0.174 
58759.404 21.007 0.136 
58759.422 21.010 0.129 
58760.378 20.537 0.112 
58761.292 20.949 0.201 
58763.398 20.833 0.143 
58763.409 21.148 0.235 
58776.165 20.787 0.199 
filter ztfr
58708.498 19.621 0.047 
58709.402 19.215 0.065 
58709.403 19.131 0.053 
58711.430 18.735 0.041 
58712.424 18.560 0.049 
58712.425 18.561 0.053 
58713.400 18.449 0.046 
58714.424 18.216 0.025 
58715.440 18.226 0.031 
58715.441 18.187 0.034 
58718.464 18.008 0.034 
58724.416 17.986 0.016 
58727.483 18.048 0.019 
58730.424 18.181 0.018 
58733.407 18.386 0.018 
58736.438 18.568 0.021 
58738.506 18.576 0.027 
58739.400 18.759 0.047 
58739.401 18.593 0.042 
58743.357 18.615 0.097 
58749.300 18.758 0.029 
58756.395 19.196 0.043 
58757.330 19.179 0.046 
58758.322 19.522 0.063 
58759.361 19.311 0.040 
58759.362 19.384 0.053 
58760.320 19.433 0.053 
58761.439 19.473 0.080 
58763.359 19.649 0.085 
58763.360 19.767 0.075 
58764.151 19.499 0.111 
58765.148 19.867 0.173 
58766.145 19.357 0.240 
58768.140 19.192 0.210 
58773.137 19.853 0.241 
58774.138 19.724 0.218 
58775.138 19.896 0.111 
58776.137 20.317 0.189 
58777.138 19.804 0.206 
58778.138 20.149 0.163 
58781.138 19.879 0.284 
58782.137 20.078 0.164 
58785.138 20.437 0.232 
58786.144 20.032 0.176 
58787.137 19.735 0.215 
58788.138 20.149 0.251 
58789.271 20.463 0.229 
58791.345 20.406 0.161 
58792.359 21.203 0.297 
58793.369 20.518 0.186 
58794.300 20.999 0.264 
58795.315 20.144 0.151 
58796.297 20.280 0.226 
filter ztfi
58738.415 19.248 0.124 
58747.359 19.354 0.133 
58747.373 19.017 0.096 
58750.349 18.990 0.107 
58751.358 19.100 0.092 
58751.383 19.216 0.108 
58757.363 19.403 0.152 
58757.375 19.486 0.124 
58765.325 19.837 0.173 
58765.342 19.809 0.185 
