ZTF19abcfzdy 0.08751059 219.281369 33.125753
filter ztfg
58662.214 20.510 0.086 
58663.217 20.602 0.101 
58663.218 20.311 0.071 
58665.194 19.828 0.045 
58666.207 19.609 0.038 
58666.208 19.617 0.043 
58666.229 19.499 0.035 
58668.206 19.236 0.024 
58673.176 18.833 0.030 
58679.176 18.889 0.046 
58682.171 19.015 0.043 
58685.193 19.236 0.026 
58691.222 19.748 0.047 
58694.225 20.260 0.125 
filter ztfr
58660.235 21.339 0.165 
58662.235 20.786 0.126 
58663.197 20.393 0.110 
58663.198 20.433 0.109 
58663.309 20.490 0.159 
58665.258 19.886 0.053 
58670.311 19.172 0.043 
58673.192 18.946 0.028 
58676.210 18.936 0.042 
58676.219 18.952 0.053 
58676.220 18.854 0.051 
58679.194 18.852 0.038 
58682.238 18.938 0.039 
58691.171 19.317 0.037 
58698.180 19.542 0.055 
58705.160 19.888 0.106 
58718.146 20.461 0.165 
58726.140 20.670 0.185 
filter ztfi
58665.172 20.328 0.158 
58669.296 19.586 0.080 
58674.186 19.425 0.064 
58675.175 19.651 0.159 
58675.176 19.580 0.158 
58678.180 19.444 0.077 
58678.181 19.530 0.105 
58678.182 19.655 0.115 
58700.161 19.898 0.094 
58706.161 20.139 0.141 
