ZTF20abplamr 0.06427448 218.878529 57.216676
filter ztfg
59053.204 21.144 0.180 
59054.265 20.317 0.130 
59054.266 20.727 0.215 
59055.311 20.382 0.192 
59055.311 20.034 0.099 
59056.281 19.778 0.091 
59056.282 19.796 0.133 
59057.264 19.639 0.116 
59057.265 19.537 0.069 
59059.280 19.065 0.089 
59059.281 19.027 0.058 
59059.294 19.042 0.069 
59060.218 18.988 0.054 
59060.219 18.898 0.064 
59060.314 19.287 0.108 
59061.173 18.795 0.061 
59061.174 18.839 0.045 
59063.245 18.764 0.068 
59063.263 18.723 0.069 
59064.185 18.562 0.068 
59064.186 18.663 0.124 
59064.200 18.520 0.118 
59065.198 18.540 0.052 
59066.204 18.489 0.044 
59066.205 18.471 0.060 
59066.300 18.496 0.079 
59067.204 18.510 0.030 
59067.222 18.593 0.038 
59067.223 18.549 0.053 
59068.182 18.593 0.022 
59069.299 18.628 0.053 
59070.222 18.584 0.023 
59071.224 18.632 0.032 
59072.240 18.654 0.033 
59073.221 18.752 0.037 
59073.221 18.749 0.028 
59073.241 18.655 0.032 
59073.242 18.686 0.043 
59075.205 18.763 0.033 
59076.180 18.806 0.027 
59077.219 18.865 0.041 
59077.243 19.016 0.044 
59079.180 19.147 0.058 
59079.181 19.003 0.037 
59081.221 19.083 0.064 
59081.245 19.239 0.101 
59081.246 19.318 0.083 
59084.174 19.421 0.071 
59085.246 19.578 0.082 
59085.263 19.561 0.093 
59087.181 19.593 0.104 
59091.231 20.117 0.241 
filter ztfr
59052.249 20.805 0.187 
59052.267 20.705 0.192 
59054.348 19.999 0.150 
59055.201 19.990 0.139 
59055.204 19.699 0.088 
59055.328 19.640 0.094 
59059.178 18.731 0.038 
59059.181 18.864 0.046 
59059.320 18.900 0.070 
59060.198 18.702 0.042 
59061.265 18.562 0.045 
59061.266 18.615 0.047 
59061.315 18.685 0.062 
59062.218 18.608 0.052 
59062.219 18.615 0.050 
59062.242 18.580 0.049 
59062.323 18.697 0.088 
59063.162 18.489 0.043 
59063.178 18.455 0.040 
59063.293 18.450 0.066 
59064.283 18.458 0.073 
59064.284 18.411 0.073 
59064.285 18.435 0.078 
59065.181 18.453 0.043 
59066.215 18.405 0.042 
59066.218 18.372 0.047 
59067.162 18.272 0.026 
59067.163 18.377 0.024 
59067.279 18.351 0.050 
59067.303 18.375 0.059 
59068.242 18.322 0.037 
59068.263 18.325 0.039 
59070.185 18.243 0.020 
59071.176 18.269 0.021 
59071.177 18.287 0.023 
59072.197 18.340 0.026 
59073.174 18.394 0.028 
59073.176 18.452 0.029 
59075.223 18.369 0.035 
59075.242 18.524 0.040 
59076.199 18.488 0.030 
59077.159 18.604 0.034 
59079.200 18.548 0.034 
59079.201 18.604 0.035 
59079.226 18.639 0.040 
59080.176 18.763 0.047 
59081.182 18.899 0.061 
59081.183 18.712 0.048 
59082.186 18.800 0.059 
59082.259 18.997 0.105 
59084.200 18.884 0.067 
59085.179 18.991 0.070 
59085.189 19.009 0.054 
59087.162 19.047 0.071 
59089.137 19.075 0.128 
59091.201 18.908 0.078 
filter ztfi
59052.344 20.506 0.217 
59053.261 20.586 0.164 
59053.261 20.688 0.218 
59053.276 20.582 0.212 
59054.299 20.309 0.218 
59054.300 20.460 0.192 
59054.317 20.309 0.224 
59055.276 20.028 0.131 
59056.296 19.319 0.086 
59056.301 20.036 0.207 
59056.327 19.794 0.200 
59057.276 19.442 0.085 
59057.277 19.066 0.053 
59057.300 19.356 0.072 
59057.301 19.250 0.062 
59059.199 18.828 0.041 
59059.200 18.941 0.052 
59059.245 18.908 0.050 
59059.246 18.952 0.060 
59060.244 18.874 0.060 
59060.264 18.880 0.064 
59061.194 18.835 0.053 
59061.215 18.819 0.050 
59062.276 18.882 0.080 
59062.277 18.729 0.052 
59063.199 18.747 0.058 
59063.215 18.804 0.056 
59064.240 18.802 0.063 
59064.241 18.791 0.080 
59064.258 18.645 0.053 
59064.259 18.754 0.074 
59065.278 18.786 0.095 
59065.297 18.817 0.108 
59066.255 18.904 0.074 
59066.256 18.891 0.059 
59066.283 18.747 0.052 
59067.239 18.772 0.047 
59068.282 18.893 0.066 
59068.302 18.945 0.077 
59069.288 18.872 0.058 
59070.262 18.821 0.055 
59070.288 18.875 0.069 
59071.254 18.755 0.045 
59071.279 18.872 0.068 
59072.267 18.852 0.055 
59072.281 18.961 0.062 
59073.262 19.041 0.059 
59073.283 18.911 0.058 
59075.267 18.904 0.063 
59076.218 18.993 0.054 
59077.175 19.055 0.059 
59077.195 19.188 0.071 
59079.243 19.234 0.063 
59079.246 19.466 0.096 
59080.243 19.338 0.102 
59080.266 19.440 0.115 
59081.145 19.290 0.104 
59081.161 19.490 0.104 
59081.261 19.431 0.132 
59082.228 19.701 0.134 
59082.245 19.421 0.107 
59084.240 19.551 0.119 
59085.143 19.667 0.162 
59085.159 19.638 0.143 
59087.195 19.735 0.181 
59087.216 19.646 0.143 
59089.161 19.256 0.087 
59089.195 19.375 0.115 
59091.143 19.398 0.087 
59091.155 19.157 0.073 
