ZTF18abcvush 0.05525315 256.683284 18.35699
filter ztfg
58290.233 20.630 0.208 
58293.341 19.135 0.090 
58299.210 18.208 0.034 
58302.210 18.174 0.021 
58305.211 18.200 0.021 
58308.229 18.438 0.021 
58311.252 18.819 0.032 
58319.189 19.701 0.178 
58330.187 20.680 0.153 
58333.172 20.928 0.195 
58336.245 20.632 0.146 
filter ztfr
58290.270 20.262 0.275 
58290.270 20.476 0.308 
58293.295 19.336 0.124 
58296.311 18.435 0.070 
58302.295 18.636 0.121 
58305.336 18.071 0.028 
58308.232 18.099 0.025 
58311.192 18.243 0.030 
58314.189 18.407 0.035 
58319.251 18.642 0.050 
58322.252 18.726 0.057 
58326.292 18.877 0.120 
58333.161 19.303 0.088 
58336.221 19.302 0.068 
58343.166 19.789 0.118 
58346.184 19.693 0.107 
58350.169 20.217 0.200 
58356.227 20.210 0.297 
58362.152 19.980 0.137 
58365.151 19.875 0.112 
58368.148 20.414 0.198 
58371.129 20.200 0.209 
58374.128 20.736 0.281 
filter ztfi
58294.336 19.399 0.229 
58302.177 18.769 0.117 
58312.175 19.004 0.129 
58320.250 19.437 0.177 
58337.167 19.382 0.133 
