ZTF18abryqnn 0.07086397 355.191335 14.100487
filter ztfg
58351.404 20.543 0.071 
58360.381 18.612 0.105 
58360.406 18.423 0.051 
58361.416 18.401 0.058 
58363.318 18.343 0.044 
58366.403 18.351 0.015 
58368.391 18.332 0.025 
58369.310 18.348 0.014 
58369.310 18.314 0.020 
58369.324 18.373 0.014 
58372.287 18.500 0.014 
58375.309 18.741 0.018 
58378.319 19.048 0.025 
58378.354 18.976 0.039 
58382.269 19.467 0.077 
58382.269 19.316 0.098 
58382.391 19.379 0.067 
58384.299 19.895 0.295 
58384.300 19.911 0.169 
58387.288 19.788 0.154 
58388.329 19.842 0.124 
58388.330 19.728 0.194 
58389.387 19.874 0.202 
58389.395 19.953 0.115 
58390.307 19.906 0.099 
58390.333 19.860 0.155 
58390.333 20.086 0.110 
58428.204 20.549 0.193 
58434.148 21.110 0.269 
filter ztfr
58351.395 20.873 0.194 
58353.345 20.000 0.146 
58354.324 19.647 0.140 
58354.338 19.517 0.071 
58354.423 19.816 0.088 
58356.358 19.378 0.148 
58357.415 18.978 0.063 
58359.387 18.729 0.091 
58360.349 18.606 0.049 
58362.346 18.534 0.034 
58363.276 18.442 0.019 
58363.451 18.504 0.037 
58364.330 18.442 0.026 
58365.364 18.425 0.026 
58366.371 18.367 0.012 
58368.308 18.445 0.025 
58368.351 18.327 0.015 
58369.360 18.319 0.015 
58371.323 18.384 0.013 
58371.323 18.463 0.023 
58372.346 18.495 0.017 
58372.346 18.485 0.029 
58372.367 18.525 0.018 
58374.349 18.667 0.029 
58374.349 18.567 0.018 
58375.337 18.642 0.019 
58377.311 18.754 0.036 
58378.285 18.858 0.023 
58378.289 18.828 0.037 
58379.282 19.008 0.050 
58380.280 18.934 0.046 
58382.319 18.922 0.037 
58389.311 19.254 0.094 
58390.247 19.129 0.040 
filter ztfi
58351.349 21.390 0.300 
58361.362 18.722 0.046 
58365.322 18.905 0.048 
58369.343 18.962 0.055 
58373.343 19.185 0.056 
58382.278 19.966 0.136 
