ZTF18aceimgo 0.09924466 347.148304 36.70457
filter ztfg
58428.169 20.909 0.113 
58428.188 21.199 0.146 
58428.226 21.373 0.172 
58429.202 20.485 0.076 
58429.218 20.833 0.093 
58429.219 20.795 0.097 
58429.246 20.588 0.079 
58430.107 20.404 0.083 
58430.126 20.403 0.079 
58430.151 20.415 0.072 
58431.108 20.151 0.128 
58431.219 20.099 0.104 
58431.250 20.108 0.142 
58432.184 19.874 0.050 
58433.164 19.827 0.081 
58433.171 19.576 0.076 
58433.172 19.618 0.077 
58434.123 19.462 0.069 
58434.126 19.424 0.063 
58434.166 19.525 0.049 
58435.171 19.399 0.055 
58435.196 19.377 0.060 
58435.216 19.529 0.075 
58436.174 19.249 0.063 
58436.191 19.307 0.068 
58436.210 19.412 0.083 
58436.213 19.272 0.063 
58469.141 20.807 0.248 
filter ztfr
58429.141 20.675 0.127 
58429.142 20.957 0.155 
58429.283 20.908 0.148 
58430.175 20.496 0.096 
58430.190 20.412 0.097 
58431.164 20.293 0.232 
58431.168 20.329 0.204 
58431.202 20.134 0.194 
58432.105 19.924 0.084 
58433.122 19.647 0.059 
58434.172 19.619 0.070 
58434.207 19.724 0.101 
58435.126 19.565 0.109 
58435.259 19.530 0.098 
58436.104 19.451 0.214 
58436.121 19.257 0.142 
58436.122 19.731 0.268 
58447.323 19.162 0.131 
58456.159 19.357 0.058 
58469.095 19.829 0.075 
58475.153 20.171 0.165 
filter ztfi
58434.225 19.616 0.124 
