ZTF19aassqix 0.05138388 302.933281 7.872985
filter ztfg
58593.484 19.407 0.124 
58607.423 18.260 0.018 
58617.461 18.776 0.020 
58632.456 20.065 0.088 
58632.457 20.042 0.075 
58633.442 20.099 0.070 
58636.470 20.469 0.096 
58642.418 20.617 0.098 
58645.421 20.698 0.131 
58648.444 20.776 0.175 
filter ztfr
58593.441 19.336 0.144 
58601.488 18.326 0.023 
58607.385 18.107 0.016 
58618.354 18.523 0.072 
58633.423 18.920 0.031 
58636.405 18.951 0.024 
58639.402 19.114 0.031 
58642.472 19.205 0.034 
58645.469 19.619 0.054 
58648.473 19.695 0.070 
58651.421 19.686 0.140 
58657.399 20.274 0.136 
58658.383 20.102 0.080 
58661.336 20.345 0.107 
58662.322 20.224 0.071 
58663.355 20.408 0.128 
58663.355 20.211 0.088 
58663.356 19.886 0.098 
58663.356 20.132 0.110 
58663.357 20.118 0.105 
58663.357 19.962 0.113 
58663.359 20.113 0.094 
58663.359 20.702 0.167 
58663.360 20.151 0.087 
58663.360 20.150 0.086 
58663.360 20.145 0.099 
58663.361 20.514 0.152 
58663.361 20.361 0.140 
58663.362 20.104 0.106 
58663.362 20.038 0.086 
58663.363 20.400 0.135 
58663.363 20.472 0.144 
58663.364 20.474 0.149 
58663.364 20.290 0.108 
58663.365 20.078 0.110 
58663.365 20.410 0.159 
58663.365 20.246 0.139 
58663.367 20.125 0.113 
58663.367 20.219 0.135 
58663.368 20.140 0.115 
58663.368 20.463 0.157 
58663.369 20.143 0.092 
58663.369 19.882 0.106 
58663.369 20.167 0.121 
58663.370 20.288 0.152 
58663.370 20.216 0.132 
58663.371 19.859 0.098 
58663.371 19.995 0.111 
58663.373 19.811 0.088 
58663.378 20.102 0.104 
58663.378 20.147 0.119 
58663.379 20.103 0.111 
58663.379 20.432 0.172 
58663.401 20.289 0.168 
58663.402 20.179 0.140 
58663.405 20.298 0.186 
58663.406 19.968 0.135 
58663.407 20.074 0.124 
58663.407 20.039 0.169 
58663.408 20.342 0.174 
58663.410 20.188 0.129 
58663.411 20.329 0.126 
58663.411 20.259 0.135 
58663.412 20.172 0.130 
58663.412 20.090 0.109 
58663.413 20.384 0.117 
58663.413 20.249 0.134 
58663.414 20.049 0.109 
58663.414 20.401 0.178 
58663.415 20.401 0.136 
58663.415 20.331 0.112 
58663.416 20.283 0.106 
58663.416 20.311 0.138 
58663.416 20.475 0.151 
58663.417 20.142 0.123 
58663.417 20.146 0.125 
58663.418 20.240 0.142 
58663.419 20.111 0.100 
58663.422 20.198 0.124 
58665.276 20.283 0.086 
58665.276 20.265 0.085 
58665.335 20.314 0.082 
58665.335 20.356 0.074 
58665.422 20.529 0.094 
58666.289 20.230 0.067 
58666.289 20.472 0.094 
58666.314 20.169 0.068 
58666.315 20.431 0.085 
58668.339 20.550 0.104 
58674.302 20.683 0.136 
58677.312 20.611 0.167 
