ZTF19acazpyz 0.03831 30.446683 -1.340978
filter ztfg
58749.381 20.876 0.198 
58749.381 21.483 0.281 
58751.401 20.449 0.132 
58756.416 20.397 0.109 
58758.439 20.499 0.134 
58758.440 20.645 0.150 
58759.399 20.377 0.132 
58760.413 20.632 0.121 
58760.414 20.767 0.138 
58764.344 21.131 0.234 
58764.344 21.506 0.305 
filter ztfr
58748.376 20.643 0.168 
58748.377 20.629 0.162 
58748.377 20.775 0.185 
58751.315 19.803 0.088 
58759.375 19.445 0.045 
58761.395 19.457 0.062 
58761.395 19.466 0.067 
58763.335 19.734 0.061 
58766.490 20.336 0.178 
58773.319 20.901 0.274 
58775.313 20.856 0.195 
58775.342 20.842 0.198 
filter ztfi
58751.379 20.198 0.171 
58757.359 19.418 0.085 
58761.330 19.726 0.111 
58765.336 20.306 0.163 
