ZTF18abupgql 0.04622 19.015312 -0.117408
filter ztfg
58370.394 20.708 0.145 
58370.396 20.599 0.132 
58371.377 20.112 0.076 
58372.404 19.556 0.053 
58373.378 19.287 0.039 
58373.379 19.341 0.042 
58374.401 18.918 0.024 
58375.421 18.602 0.020 
58376.328 18.403 0.019 
58376.331 18.406 0.017 
58377.358 18.144 0.013 
58378.350 18.023 0.012 
58379.374 17.913 0.011 
58379.375 17.904 0.011 
58380.360 17.827 0.012 
58383.422 17.634 0.018 
58384.355 17.596 0.025 
58384.356 17.767 0.029 
58385.374 17.647 0.035 
58385.375 17.611 0.035 
58389.338 17.914 0.027 
58389.392 18.050 0.027 
58397.341 18.849 0.021 
58422.266 20.729 0.215 
58428.212 20.408 0.149 
58430.296 20.832 0.128 
58434.269 20.372 0.193 
58436.194 20.824 0.283 
filter ztfr
58370.436 20.472 0.116 
58370.437 20.576 0.131 
58371.424 20.167 0.077 
58372.358 19.791 0.081 
58373.441 19.431 0.053 
58373.442 19.345 0.053 
58374.364 19.104 0.039 
58375.374 18.814 0.032 
58376.413 18.512 0.019 
58376.414 18.533 0.024 
58377.417 18.326 0.021 
58378.410 18.178 0.022 
58379.398 18.006 0.012 
58379.399 18.009 0.012 
58380.333 17.939 0.014 
58382.335 17.843 0.020 
58382.354 17.838 0.016 
58383.381 17.763 0.020 
58385.333 17.850 0.042 
58385.334 17.805 0.042 
58389.322 17.883 0.028 
58397.291 18.329 0.021 
58422.317 19.682 0.123 
58425.281 19.987 0.065 
58428.233 20.171 0.168 
58431.190 19.743 0.188 
58434.194 20.200 0.194 
58437.279 20.180 0.144 
58439.325 20.730 0.264 
58447.316 19.859 0.236 
