ZTF19aanesxt 0.04633071 158.663694 53.973045
filter ztfg
58567.203 18.390 0.019 
58568.224 18.132 0.009 
58572.201 17.613 0.012 
58572.204 17.602 0.013 
58575.264 17.378 0.005 
58575.265 17.405 0.005 
58580.197 17.431 0.006 
58580.197 17.439 0.007 
58580.249 17.401 0.009 
58581.219 17.443 0.006 
58582.327 17.480 0.006 
58584.240 17.606 0.010 
58584.241 17.588 0.009 
58585.193 17.578 0.010 
58585.213 17.642 0.010 
58586.183 17.681 0.014 
58587.200 17.703 0.016 
58587.216 17.744 0.013 
58588.251 17.905 0.022 
58589.138 18.019 0.058 
58591.198 18.064 0.026 
58591.199 18.058 0.025 
58592.159 18.199 0.029 
58594.183 18.328 0.021 
58594.183 18.305 0.020 
58596.207 18.502 0.018 
58597.259 18.558 0.018 
58597.261 18.690 0.021 
58598.233 18.684 0.014 
58600.201 18.930 0.021 
58600.202 18.929 0.020 
filter ztfr
58562.341 20.301 0.283 
58567.244 18.481 0.013 
58568.285 18.244 0.019 
58572.225 17.782 0.017 
58572.225 17.742 0.017 
58580.218 17.558 0.007 
58580.219 17.555 0.006 
58581.243 17.545 0.007 
58582.198 17.608 0.008 
58582.244 17.586 0.008 
58584.181 17.669 0.012 
58584.182 17.674 0.012 
58585.146 17.706 0.011 
58585.161 17.668 0.012 
58586.196 17.695 0.011 
58586.208 17.722 0.012 
58587.258 17.848 0.028 
58587.259 17.738 0.022 
58589.196 17.892 0.043 
58591.342 18.081 0.051 
58591.343 18.251 0.058 
58592.241 18.138 0.025 
58592.284 18.152 0.029 
58593.271 18.251 0.023 
58594.161 18.233 0.015 
58594.162 18.276 0.016 
58597.324 18.281 0.019 
58597.325 18.296 0.021 
58599.162 18.417 0.014 
58601.274 18.409 0.014 
58618.213 19.251 0.052 
filter ztfi
58567.350 18.748 0.048 
58581.288 18.225 0.021 
58585.243 18.502 0.028 
58596.344 19.119 0.061 
58607.262 18.842 0.039 
