ZTF20abpuyau 0.04774799 53.089686 38.119551
filter ztfg
59066.430 18.996 0.069 
59069.391 18.814 0.049 
59080.470 18.611 0.019 
59081.485 18.697 0.021 
59082.445 18.772 0.034 
59083.485 18.776 0.024 
59084.468 18.860 0.021 
59085.453 18.909 0.023 
59086.493 18.940 0.021 
59086.514 18.899 0.037 
59087.494 19.035 0.027 
59088.507 19.089 0.035 
59089.489 19.254 0.035 
59090.393 19.271 0.044 
59091.393 19.369 0.074 
59092.383 19.347 0.074 
59093.468 19.744 0.107 
59093.479 19.685 0.090 
59096.470 19.970 0.125 
59097.424 20.021 0.165 
59106.500 20.900 0.160 
59107.396 20.949 0.151 
59107.404 20.716 0.117 
59110.507 20.906 0.134 
59113.410 21.246 0.163 
59116.510 21.232 0.153 
59116.528 21.205 0.269 
59118.466 21.361 0.167 
59119.348 20.790 0.189 
59120.309 20.677 0.232 
59122.309 20.616 0.300 
59136.398 21.197 0.146 
59149.455 21.223 0.227 
filter ztfr
59066.488 18.857 0.040 
59069.465 18.484 0.020 
59080.488 18.289 0.014 
59080.506 18.241 0.014 
59081.452 18.240 0.013 
59082.493 18.309 0.013 
59082.501 18.333 0.014 
59083.469 18.367 0.018 
59084.497 18.428 0.013 
59084.502 18.387 0.014 
59085.475 18.464 0.013 
59086.432 18.461 0.013 
59086.442 18.502 0.015 
59088.428 18.674 0.023 
59089.466 18.779 0.033 
59090.476 18.769 0.020 
59091.478 18.859 0.019 
59093.492 18.847 0.036 
59094.371 18.825 0.060 
59095.409 18.887 0.049 
59096.351 18.979 0.053 
59097.477 19.237 0.104 
59107.431 19.225 0.034 
59109.401 19.428 0.053 
59110.451 19.371 0.042 
59110.464 19.534 0.045 
59112.392 19.564 0.041 
59113.428 19.587 0.041 
59114.414 19.691 0.046 
59115.346 19.734 0.057 
59116.374 19.707 0.042 
59116.430 19.807 0.044 
59117.391 19.880 0.049 
59118.333 20.065 0.075 
59119.467 19.841 0.045 
59122.388 19.885 0.094 
59123.366 19.926 0.126 
59124.315 20.192 0.185 
59125.479 20.084 0.119 
59126.351 20.326 0.191 
59129.469 20.276 0.140 
59134.454 20.471 0.137 
59136.472 20.372 0.078 
59139.375 20.386 0.094 
59141.337 20.372 0.136 
59143.320 20.547 0.099 
59145.344 20.624 0.089 
59149.375 21.069 0.278 
59151.364 20.842 0.280 
