ZTF18acnnkyl 0.11259859 107.386083 49.809278
filter ztfg
58430.339 21.831 0.310 
58434.428 21.136 0.231 
58437.464 20.941 0.178 
58438.436 20.901 0.188 
58438.446 21.079 0.181 
58439.408 20.997 0.164 
58441.470 20.856 0.150 
58443.507 20.675 0.164 
filter ztfr
58431.373 20.462 0.272 
58432.358 20.897 0.234 
58434.443 20.884 0.302 
58435.382 20.292 0.198 
58436.328 20.760 0.278 
58437.382 20.377 0.139 
58437.387 20.393 0.143 
58438.506 20.096 0.163 
58439.317 20.207 0.138 
58440.518 20.265 0.120 
58440.519 20.216 0.146 
58441.354 20.047 0.114 
58441.432 20.311 0.147 
58442.535 20.115 0.138 
58443.354 19.897 0.136 
58443.377 20.162 0.186 
58443.378 20.143 0.159 
58447.372 20.431 0.263 
58449.325 19.952 0.140 
58449.374 19.705 0.146 
58449.420 20.202 0.196 
58450.387 20.230 0.159 
58450.388 20.234 0.144 
58455.366 20.425 0.155 
58456.286 20.387 0.144 
58457.256 20.515 0.250 
58481.456 20.565 0.200 
58507.292 21.043 0.270 
58510.263 20.797 0.302 
