ZTF19aavrswr 0.03585949 229.152975 7.066786
filter ztfg
58633.251 19.342 0.042 
58636.274 18.301 0.011 
58639.231 17.659 0.011 
58642.298 17.268 0.006 
58645.232 17.153 0.012 
58649.207 17.280 0.024 
58652.172 17.468 0.019 
58655.252 17.860 0.022 
58658.211 18.288 0.016 
58661.212 18.623 0.022 
58665.191 19.055 0.026 
58668.209 19.389 0.034 
58674.204 19.777 0.116 
58680.190 19.889 0.170 
58683.191 19.922 0.086 
58686.191 20.119 0.088 
58692.214 20.238 0.099 
58705.249 20.188 0.262 
58708.153 20.124 0.204 
filter ztfr
58633.296 19.300 0.041 
58636.210 18.327 0.016 
58639.274 17.597 0.008 
58642.253 17.259 0.006 
58645.274 17.173 0.011 
58649.232 17.184 0.023 
58655.192 17.674 0.012 
58658.234 17.755 0.008 
58661.191 17.836 0.013 
58668.174 18.159 0.018 
58671.207 18.480 0.036 
58674.223 18.647 0.037 
58677.215 18.804 0.050 
58680.233 18.933 0.060 
58689.175 19.352 0.046 
58692.176 19.297 0.093 
58698.164 19.689 0.116 
58705.165 19.986 0.141 
filter ztfi
58637.288 18.290 0.024 
58641.270 17.669 0.013 
58645.253 17.786 0.027 
58649.331 17.783 0.051 
58653.232 18.171 0.044 
58659.171 18.396 0.045 
58663.171 18.229 0.063 
58667.187 18.217 0.024 
