ZTF18acpeesd 0.09310932 181.847002 9.084208
filter ztfg
58427.539 20.242 0.185 
58430.524 19.355 0.058 
58439.524 18.662 0.024 
58450.486 19.011 0.078 
58461.499 19.950 0.137 
58464.502 20.394 0.119 
58493.557 21.183 0.140 
filter ztfr
58440.546 18.734 0.030 
58443.478 18.675 0.060 
58447.497 18.898 0.081 
58450.543 18.888 0.040 
58461.545 19.536 0.066 
58464.545 19.430 0.058 
58467.545 19.558 0.060 
58471.544 19.849 0.086 
58474.481 20.039 0.166 
58476.464 20.283 0.152 
58482.476 20.157 0.147 
58486.501 20.449 0.135 
58493.475 20.399 0.095 
58505.503 19.609 0.232 
