ZTF20acmzoxo 0.02943793 331.205329 16.856637
filter ztfg
59149.235 17.916 0.041 
59149.236 17.965 0.046 
59149.316 17.979 0.059 
59150.182 17.697 0.024 
59150.183 17.716 0.022 
59150.271 17.693 0.030 
59151.172 17.476 0.017 
59151.174 17.471 0.016 
59152.125 17.241 0.012 
59152.343 17.251 0.035 
59153.157 17.092 0.011 
59153.164 17.096 0.013 
59153.238 17.078 0.014 
59154.289 16.925 0.015 
59154.290 17.016 0.017 
59154.314 17.026 0.025 
59155.163 16.927 0.009 
59155.164 16.920 0.009 
59155.180 16.913 0.008 
59155.270 16.901 0.012 
59156.113 16.829 0.005 
59156.114 16.835 0.005 
59157.205 16.799 0.008 
59157.310 16.832 0.014 
59157.311 16.820 0.015 
59157.311 16.836 0.014 
59158.185 16.776 0.006 
59158.186 16.794 0.006 
59158.273 16.809 0.011 
59164.195 16.916 0.008 
59164.247 16.964 0.011 
59165.159 16.980 0.004 
59165.160 16.977 0.004 
59165.174 16.960 0.005 
59167.150 17.143 0.007 
59167.151 17.111 0.007 
59167.166 17.111 0.008 
59168.099 17.188 0.007 
59168.199 17.192 0.006 
59168.200 17.211 0.006 
59169.120 17.270 0.007 
59169.225 17.304 0.009 
59169.234 17.284 0.010 
59170.160 17.369 0.008 
59170.198 17.347 0.008 
59170.247 17.349 0.009 
59171.253 17.422 0.011 
59172.099 17.576 0.008 
59172.109 17.557 0.008 
59173.151 17.681 0.017 
59173.152 17.683 0.015 
59173.153 17.669 0.014 
59174.140 17.752 0.013 
59174.141 17.745 0.015 
59174.170 17.769 0.013 
59176.144 17.997 0.049 
59176.234 18.046 0.040 
59176.253 18.005 0.033 
59178.124 18.227 0.025 
59178.133 18.196 0.026 
59179.131 18.339 0.028 
59179.132 18.256 0.025 
59179.133 18.347 0.030 
59179.255 18.330 0.067 
59180.132 18.435 0.047 
59180.133 18.460 0.052 
59181.152 18.459 0.069 
59181.153 18.439 0.079 
59181.162 18.487 0.064 
59181.265 18.353 0.119 
59182.141 18.639 0.051 
59183.134 18.803 0.078 
59183.135 18.596 0.059 
59185.103 18.892 0.037 
59185.104 18.859 0.037 
59185.188 18.958 0.065 
59187.118 19.112 0.036 
59187.119 19.034 0.033 
59187.120 19.044 0.035 
59188.130 19.144 0.047 
59188.131 19.193 0.045 
59189.135 19.276 0.043 
59189.136 19.157 0.041 
59189.144 19.276 0.051 
59194.098 19.543 0.051 
59194.099 19.501 0.048 
59198.100 19.722 0.068 
59199.153 19.725 0.123 
59199.153 19.619 0.113 
59200.152 19.739 0.124 
59202.153 19.605 0.106 
59202.154 19.698 0.119 
59203.098 19.692 0.088 
59204.100 19.774 0.114 
59204.111 19.750 0.114 
59205.122 19.798 0.084 
59215.096 20.016 0.143 
59215.097 20.288 0.185 
59220.145 19.843 0.131 
filter ztfr
59149.340 17.958 0.075 
59150.218 17.679 0.028 
59150.227 17.675 0.029 
59150.312 17.697 0.035 
59151.121 17.470 0.016 
59151.122 17.428 0.014 
59152.221 17.269 0.015 
59152.272 17.296 0.022 
59153.090 17.087 0.011 
59153.090 17.117 0.011 
59153.317 17.173 0.026 
59154.182 17.055 0.011 
59154.190 17.064 0.012 
59154.215 17.020 0.013 
59155.096 16.944 0.007 
59155.112 16.977 0.008 
59155.112 16.935 0.008 
59156.156 16.908 0.008 
59158.142 16.869 0.007 
59158.223 16.861 0.010 
59164.156 16.969 0.009 
59165.090 16.997 0.007 
59165.091 16.989 0.008 
59165.222 16.995 0.007 
59167.124 17.159 0.009 
59167.124 17.164 0.008 
59167.125 17.182 0.008 
59167.196 17.175 0.008 
59168.120 17.230 0.007 
59168.121 17.255 0.009 
59168.132 17.226 0.036 
59169.149 17.354 0.013 
59169.150 17.375 0.011 
59169.165 17.348 0.011 
59169.197 17.353 0.012 
59170.113 17.424 0.010 
59170.130 17.411 0.010 
59170.131 17.402 0.010 
59171.104 17.390 0.012 
59171.110 17.497 0.009 
59171.124 17.465 0.009 
59172.135 17.552 0.012 
59172.135 17.578 0.012 
59172.164 17.681 0.017 
59173.112 17.578 0.011 
59173.113 17.575 0.011 
59173.224 17.616 0.014 
59174.111 17.613 0.012 
59174.112 17.573 0.011 
59175.107 17.621 0.018 
59178.095 17.616 0.015 
59179.103 17.682 0.017 
59179.104 17.707 0.016 
59179.117 17.703 0.017 
59181.083 17.749 0.030 
59181.089 17.800 0.028 
59181.090 17.749 0.030 
59181.110 17.821 0.032 
59182.184 17.742 0.026 
59183.072 17.864 0.028 
59183.073 17.815 0.024 
59185.152 17.827 0.022 
59185.157 17.868 0.023 
59185.158 17.861 0.022 
59186.114 17.928 0.032 
59187.172 18.063 0.043 
59187.173 17.980 0.042 
59187.174 18.044 0.042 
59188.114 18.067 0.020 
59188.125 18.080 0.026 
59189.174 18.143 0.030 
59189.188 18.166 0.032 
59194.132 18.511 0.039 
59194.138 18.568 0.035 
59198.112 18.666 0.040 
59199.113 18.768 0.058 
59199.114 18.787 0.045 
59200.104 18.818 0.042 
59202.097 18.787 0.042 
59203.113 18.911 0.067 
59204.129 18.920 0.077 
59205.136 18.850 0.045 
59210.109 19.564 0.199 
59211.143 19.008 0.110 
59218.133 19.586 0.131 
59227.139 19.440 0.245 
59232.097 19.697 0.121 
59232.100 19.835 0.132 
59232.102 19.723 0.125 
59232.105 19.830 0.130 
59232.107 20.101 0.188 
59233.090 19.542 0.149 
59233.093 19.962 0.190 
59233.095 19.712 0.162 
59233.097 19.963 0.182 
filter ztfi
59149.152 18.235 0.050 
59150.317 18.047 0.037 
59152.149 17.562 0.013 
59153.256 17.420 0.014 
59155.297 17.326 0.015 
59157.254 17.385 0.013 
59158.234 17.429 0.013 
59165.109 17.755 0.013 
59168.150 18.059 0.019 
59169.256 18.203 0.033 
59170.148 18.146 0.023 
59173.257 18.341 0.025 
59189.099 18.317 0.041 
59203.132 19.087 0.084 
59219.159 19.796 0.195 
59224.135 19.833 0.253 
