ZTF20adagenq 0.02438855 182.197587 32.535504
filter ztfg
59215.437 16.529 0.014 
59217.442 16.241 0.010 
59219.442 16.082 0.009 
59221.471 15.997 0.011 
59223.405 15.961 0.007 
59225.445 15.947 0.007 
59227.443 15.993 0.011 
59231.424 16.161 0.010 
59248.464 17.513 0.013 
59269.446 18.702 0.034 
59271.403 18.740 0.081 
59273.312 18.957 0.149 
59273.312 19.005 0.167 
59273.393 19.109 0.182 
59275.205 18.897 0.072 
59275.222 18.807 0.072 
59276.270 18.896 0.047 
59278.266 18.850 0.039 
59278.300 18.961 0.032 
59278.320 18.926 0.029 
59280.379 18.986 0.069 
59290.300 19.193 0.030 
59290.301 19.208 0.031 
59290.414 19.208 0.032 
59293.291 19.336 0.040 
59294.180 19.210 0.072 
59294.255 19.083 0.056 
59295.260 19.118 0.058 
59295.277 19.066 0.066 
59295.296 19.241 0.065 
59296.275 19.201 0.073 
59297.242 19.123 0.080 
filter ztfr
59215.477 16.662 0.011 
59217.396 16.447 0.007 
59219.474 16.251 0.005 
59221.453 16.169 0.007 
59223.472 16.136 0.005 
59225.411 16.091 0.006 
59227.382 16.092 0.007 
59248.424 16.934 0.008 
59250.381 17.018 0.008 
59252.322 17.080 0.008 
59254.401 17.176 0.007 
59260.403 17.471 0.011 
59265.372 17.800 0.011 
59267.320 17.851 0.019 
59269.338 17.840 0.017 
59269.352 17.886 0.022 
59269.353 17.881 0.022 
59271.299 17.997 0.034 
59273.450 18.010 0.057 
59275.330 18.163 0.033 
59275.336 18.114 0.034 
59276.343 18.140 0.019 
59276.400 18.131 0.019 
59278.413 18.249 0.021 
59278.426 18.247 0.020 
59278.444 18.285 0.024 
59280.283 18.414 0.015 
59280.312 18.428 0.017 
59290.260 18.631 0.021 
59290.342 18.634 0.018 
59290.360 18.666 0.015 
59291.242 18.732 0.021 
59291.357 18.705 0.021 
59292.257 18.702 0.025 
59292.359 18.757 0.019 
59292.360 18.780 0.022 
59293.217 18.703 0.027 
59293.269 18.739 0.025 
59294.275 18.824 0.039 
59294.321 18.732 0.031 
59295.381 18.760 0.033 
59296.245 18.822 0.063 
59297.236 18.826 0.057 
59297.270 18.816 0.056 
filter ztfi
59210.453 18.430 0.104 
59216.475 16.894 0.013 
59219.392 16.691 0.011 
59222.487 16.682 0.009 
59225.433 16.790 0.012 
59228.532 16.916 0.007 
59231.507 17.119 0.008 
59248.344 17.403 0.017 
59251.380 17.401 0.014 
59254.371 17.357 0.011 
59260.340 17.639 0.019 
59263.333 17.775 0.027 
59266.349 18.010 0.044 
59269.403 18.049 0.025 
59272.352 18.208 0.055 
59275.360 18.337 0.038 
59280.344 18.631 0.036 
59290.290 19.049 0.049 
59295.341 19.204 0.078 
