ZTF20acoyvdg 0.08457301 18.519635 30.255026
filter ztfg
59155.225 20.180 0.203 
59157.290 19.647 0.100 
59164.266 18.896 0.041 
59168.227 18.895 0.025 
59170.212 18.854 0.024 
59178.179 19.274 0.058 
59180.196 19.379 0.202 
59182.191 19.702 0.153 
59184.176 19.755 0.144 
59186.193 19.845 0.193 
59188.183 20.025 0.087 
59193.180 20.655 0.143 
59195.172 20.654 0.101 
59198.185 20.757 0.180 
59199.202 20.912 0.182 
59204.240 20.863 0.296 
filter ztfr
59155.232 20.323 0.256 
59157.236 19.666 0.147 
59164.306 18.858 0.059 
59166.328 18.843 0.038 
59168.143 18.719 0.039 
59170.142 18.759 0.040 
59172.155 18.694 0.039 
59180.245 19.292 0.261 
59182.362 19.342 0.215 
59184.269 19.354 0.145 
59188.243 19.472 0.114 
59193.221 19.561 0.092 
59195.215 19.686 0.090 
59199.222 19.650 0.121 
59202.142 20.218 0.156 
59204.182 20.311 0.278 
59216.124 20.916 0.289 
59218.160 20.415 0.212 
59218.162 20.527 0.214 
59219.175 20.514 0.196 
59220.118 20.433 0.177 
59220.119 20.671 0.215 
59221.197 20.520 0.176 
59222.205 20.533 0.202 
59223.113 20.790 0.248 
59224.109 20.898 0.303 
59229.138 20.402 0.295 
59232.159 20.708 0.211 
filter ztfi
59172.207 19.747 0.139 
59187.281 19.615 0.257 
59200.276 19.647 0.153 
