ZTF19abjpkdz 0.058122 38.996982 10.441984
filter ztfg
58691.483 19.873 0.103 
58693.450 19.451 0.044 
58693.451 19.568 0.052 
58694.478 19.297 0.036 
58695.456 19.224 0.039 
58696.446 19.088 0.031 
58696.447 19.083 0.029 
58697.463 19.091 0.034 
58698.464 18.996 0.034 
58699.473 19.020 0.030 
58699.474 18.985 0.026 
58700.486 19.032 0.029 
58701.463 19.113 0.029 
58703.493 19.211 0.041 
58703.494 19.311 0.046 
58704.426 19.365 0.047 
58705.497 19.520 0.054 
58706.456 19.629 0.050 
58706.457 19.646 0.052 
58707.443 19.877 0.062 
58708.478 19.934 0.062 
58709.498 19.899 0.109 
58711.494 20.173 0.172 
58722.475 21.480 0.257 
58722.477 21.100 0.155 
58723.479 21.823 0.286 
58723.479 21.598 0.243 
58726.457 21.773 0.287 
58733.460 21.490 0.242 
58758.371 21.528 0.285 
filter ztfr
58691.434 20.238 0.151 
58693.483 19.486 0.056 
58693.495 19.465 0.060 
58694.499 19.302 0.045 
58695.466 19.165 0.037 
58696.485 19.097 0.033 
58696.496 19.130 0.043 
58697.422 19.007 0.035 
58698.485 18.900 0.036 
58699.486 18.903 0.026 
58699.500 18.899 0.031 
58700.442 18.872 0.027 
58703.455 18.883 0.029 
58703.456 18.868 0.029 
58704.499 18.965 0.042 
58705.463 18.957 0.031 
58706.497 19.072 0.035 
58706.498 19.061 0.034 
58707.483 19.057 0.031 
58708.500 19.074 0.035 
58709.400 19.234 0.074 
58709.401 19.266 0.070 
58711.441 19.348 0.075 
58712.442 19.390 0.077 
58712.443 19.277 0.080 
58713.504 19.565 0.098 
58714.424 19.552 0.093 
58719.461 19.967 0.103 
58722.483 20.289 0.107 
58730.423 20.618 0.151 
58733.503 20.940 0.264 
filter ztfi
58738.416 20.478 0.255 
58765.341 21.021 0.312 
