ZTF20acordqz 0.04518665 8.621253 1.305992
filter ztfg
59157.292 19.516 0.095 
59164.254 18.540 0.039 
59167.254 18.555 0.029 
59169.245 18.541 0.026 
59182.172 19.231 0.107 
59184.172 19.910 0.179 
59188.185 20.466 0.192 
59193.170 20.718 0.202 
59211.111 20.485 0.280 
filter ztfr
59155.249 19.410 0.114 
59157.346 19.208 0.112 
59164.279 18.148 0.036 
59167.228 18.077 0.028 
59169.190 18.030 0.025 
59171.193 17.984 0.020 
59173.217 18.105 0.019 
59182.122 18.563 0.071 
59184.261 18.529 0.071 
59188.240 18.807 0.078 
59190.155 18.812 0.068 
59195.202 18.912 0.050 
59202.131 19.404 0.091 
59211.132 19.731 0.179 
59218.130 20.168 0.159 
59220.109 20.512 0.212 
59224.143 20.372 0.227 
