ZTF18abxroxl 0.0616878 24.589514 3.489833
filter ztfg
58379.443 21.414 0.226 
58380.411 20.666 0.100 
58380.412 20.695 0.107 
58382.415 19.871 0.076 
58383.445 19.428 0.059 
58383.446 19.694 0.078 
58384.338 19.210 0.146 
58384.471 19.196 0.086 
58385.391 18.990 0.088 
58386.465 19.165 0.160 
58386.474 18.917 0.138 
58390.355 18.382 0.034 
58390.382 18.420 0.041 
58397.357 18.502 0.018 
58422.268 21.394 0.292 
58425.342 21.411 0.238 
filter ztfr
58379.399 20.867 0.153 
58380.436 20.300 0.117 
58380.437 20.637 0.127 
58382.357 19.715 0.086 
58383.356 19.516 0.072 
58383.383 19.452 0.072 
58383.392 19.477 0.080 
58384.529 19.206 0.096 
58385.332 18.903 0.081 
58386.403 18.790 0.093 
58386.407 18.872 0.087 
58390.259 18.476 0.044 
58397.402 18.507 0.019 
58422.318 19.717 0.103 
58425.271 20.008 0.086 
58425.281 19.925 0.077 
58428.253 20.069 0.091 
58432.327 20.629 0.218 
58434.309 20.578 0.266 
58437.299 20.483 0.141 
58439.309 20.139 0.135 
58457.217 20.844 0.257 
filter ztfi
58382.281 19.907 0.136 
58390.281 18.762 0.055 
58397.323 18.967 0.043 
58422.312 19.186 0.115 
