ZTF19aamjvie 0.04247881 141.361757 58.314198
filter ztfg
58557.175 17.538 0.023 
58558.383 17.366 0.016 
58559.302 17.257 0.016 
58560.198 17.101 0.014 
58560.218 17.162 0.015 
58560.220 17.141 0.016 
58561.240 17.086 0.016 
58561.252 17.073 0.020 
58567.202 16.939 0.006 
58567.202 16.967 0.007 
58572.196 17.083 0.009 
58572.202 17.099 0.009 
58572.203 17.118 0.010 
58575.263 17.227 0.006 
58575.270 17.260 0.006 
58581.217 17.715 0.010 
58581.218 17.755 0.010 
58582.326 17.832 0.013 
58584.218 18.001 0.019 
58584.221 18.034 0.021 
58584.222 17.998 0.017 
58585.193 18.141 0.017 
58585.212 18.086 0.018 
58586.157 18.150 0.026 
58587.198 18.151 0.024 
58587.199 18.246 0.030 
58587.214 18.215 0.029 
58591.174 18.544 0.057 
58591.175 18.707 0.056 
58591.176 18.637 0.062 
58592.157 18.687 0.061 
58594.181 18.809 0.036 
58594.204 18.818 0.066 
58594.215 18.782 0.069 
58596.186 19.046 0.038 
58597.260 19.143 0.044 
58597.261 19.065 0.038 
58598.203 19.153 0.034 
58598.225 19.176 0.032 
58600.204 19.382 0.043 
58600.204 19.343 0.046 
58602.194 19.407 0.045 
58605.216 19.537 0.042 
58605.225 19.470 0.039 
58605.238 19.550 0.091 
58605.239 19.571 0.085 
58606.156 19.588 0.056 
58606.161 19.566 0.047 
58608.185 19.526 0.046 
58608.186 19.720 0.054 
58608.198 19.769 0.051 
58608.199 19.735 0.049 
58609.179 19.724 0.095 
58609.195 19.718 0.076 
58612.178 19.741 0.062 
58612.179 19.783 0.060 
58617.184 19.808 0.110 
58617.184 19.952 0.130 
58619.218 19.999 0.282 
58633.217 20.190 0.119 
58633.219 20.101 0.106 
58634.205 20.107 0.095 
58634.207 20.208 0.120 
58634.208 20.444 0.145 
58636.240 20.170 0.114 
58637.220 20.730 0.200 
58639.223 20.222 0.139 
58640.177 20.718 0.293 
58642.172 19.995 0.147 
filter ztfr
58557.218 17.727 0.024 
58557.242 17.748 0.025 
58557.242 17.714 0.025 
58558.191 17.793 0.178 
58558.230 17.565 0.023 
58559.218 17.436 0.016 
58560.328 17.314 0.014 
58560.342 17.343 0.018 
58560.343 17.307 0.017 
58561.187 17.306 0.035 
58562.342 17.184 0.027 
58567.221 17.122 0.007 
58567.222 17.135 0.007 
58567.223 17.099 0.007 
58568.286 17.140 0.008 
58572.221 17.284 0.017 
58572.222 17.237 0.016 
58572.223 17.251 0.016 
58573.245 17.259 0.011 
58580.215 17.738 0.012 
58580.217 17.695 0.012 
58581.241 17.804 0.013 
58581.242 17.765 0.014 
58582.198 18.164 0.110 
58582.244 17.832 0.013 
58584.175 17.966 0.019 
58584.177 17.918 0.022 
58584.178 17.898 0.020 
58585.145 18.296 0.130 
58585.161 17.907 0.020 
58586.197 17.885 0.018 
58587.167 17.837 0.029 
58588.160 17.809 0.037 
58591.338 17.923 0.039 
58591.341 18.145 0.106 
58592.227 18.043 0.035 
58592.286 18.439 0.284 
58593.327 18.390 0.289 
58594.162 18.036 0.016 
58594.163 18.066 0.019 
58594.165 18.087 0.017 
58597.345 18.109 0.029 
58597.346 18.207 0.034 
58599.161 18.264 0.020 
58601.264 18.342 0.019 
58601.267 18.329 0.018 
58606.179 18.552 0.022 
58606.180 18.619 0.026 
58608.223 18.785 0.032 
58608.238 18.818 0.042 
58608.239 18.803 0.035 
58608.242 18.664 0.036 
58612.201 18.888 0.034 
58612.202 18.905 0.034 
58617.222 19.028 0.054 
58617.223 19.008 0.050 
58617.241 19.101 0.068 
58617.242 19.102 0.069 
58632.186 19.776 0.115 
58633.181 19.624 0.072 
58633.181 19.594 0.081 
58634.179 19.652 0.069 
58634.260 19.703 0.105 
58634.263 19.824 0.138 
58637.172 19.720 0.086 
58640.226 19.760 0.114 
