ZTF19abqqmui 0.05579399 330.413591 6.317681
filter ztfg
58725.324 17.942 0.011 
58730.301 17.934 0.012 
58733.317 18.025 0.014 
58738.432 18.574 0.110 
58741.207 18.704 0.078 
58747.297 19.219 0.050 
58754.274 19.870 0.065 
58764.252 20.305 0.180 
filter ztfr
58715.366 19.327 0.050 
58718.374 18.570 0.020 
58722.315 18.132 0.013 
58730.384 17.883 0.012 
58744.359 18.651 0.040 
58747.255 18.648 0.023 
58750.257 18.670 0.033 
58757.276 18.777 0.025 
58760.275 19.056 0.043 
58771.255 19.489 0.119 
58774.192 19.685 0.107 
58777.192 19.759 0.080 
58781.234 20.256 0.296 
58785.243 19.956 0.103 
58791.124 20.154 0.127 
58800.266 20.201 0.235 
filter ztfi
58716.331 19.369 0.069 
58725.308 18.476 0.026 
58734.305 18.760 0.050 
58744.348 19.396 0.092 
58757.262 19.080 0.045 
58761.303 19.375 0.083 
58765.301 19.426 0.134 
58769.303 19.773 0.225 
