ZTF20acppruo 0.13 350.525273 -6.213147
filter ztfg
59089.326 15.624 0.298 
59089.360 21.173 0.274 
59164.211 20.232 0.191 
59165.173 19.985 0.080 
59167.171 19.709 0.099 
59167.171 19.613 0.086 
59169.213 19.393 0.071 
59169.268 19.354 0.079 
59173.148 19.256 0.109 
59173.251 19.348 0.061 
filter ztfr
59165.216 20.191 0.164 
59167.208 19.641 0.096 
59167.210 19.806 0.148 
59169.147 19.547 0.118 
59169.169 19.570 0.126 
59171.191 19.397 0.101 
59173.105 19.433 0.096 
59173.106 19.476 0.079 
59178.194 19.418 0.139 
