ZTF19abnkrcd 0.06553243 267.023252 15.708048
filter ztfg
58699.205 20.475 0.067 
58699.208 20.784 0.148 
58699.208 20.783 0.177 
58700.256 19.986 0.061 
58703.200 19.134 0.038 
58703.203 19.093 0.041 
58703.204 19.255 0.046 
58704.271 19.035 0.048 
58705.253 18.829 0.037 
58706.169 18.854 0.054 
58706.250 18.761 0.032 
58707.270 18.715 0.049 
58707.271 18.801 0.060 
58708.170 18.638 0.033 
58708.351 18.638 0.077 
58709.150 18.506 0.033 
58709.169 18.682 0.044 
58709.249 18.496 0.041 
58710.150 18.495 0.037 
58710.151 18.570 0.056 
58711.148 18.551 0.059 
58711.218 18.514 0.030 
58712.170 18.522 0.019 
58712.189 18.528 0.028 
58716.187 18.639 0.015 
58716.188 18.622 0.013 
58716.264 18.569 0.026 
58718.170 18.619 0.014 
58718.267 18.680 0.021 
58719.305 18.760 0.038 
58720.175 18.824 0.017 
58720.265 18.959 0.031 
58722.250 19.042 0.030 
58723.170 19.073 0.024 
58723.186 19.004 0.019 
58723.264 19.017 0.022 
58725.158 19.140 0.030 
58725.171 19.244 0.036 
58727.169 19.399 0.028 
58728.152 19.503 0.033 
58732.128 19.855 0.139 
58732.147 20.054 0.081 
58732.168 19.835 0.073 
58733.148 19.916 0.113 
58733.168 19.862 0.075 
58734.190 20.267 0.199 
58734.228 19.961 0.132 
58736.136 20.157 0.091 
58737.126 19.886 0.145 
58738.132 20.464 0.194 
58739.120 20.510 0.207 
58740.121 20.411 0.201 
58740.122 20.418 0.211 
58741.128 20.734 0.166 
58743.120 20.801 0.149 
58743.146 20.942 0.155 
58744.131 21.020 0.175 
58745.130 21.249 0.171 
filter ztfr
58696.350 21.429 0.232 
58697.185 21.025 0.138 
58697.381 21.031 0.225 
58700.171 19.792 0.050 
58700.382 19.811 0.073 
58704.179 18.946 0.029 
58705.153 18.831 0.047 
58707.156 18.725 0.035 
58707.169 18.638 0.033 
58709.255 18.600 0.035 
58711.312 18.509 0.046 
58714.352 18.445 0.037 
58719.321 18.478 0.046 
58719.322 18.580 0.070 
58720.139 18.602 0.029 
58722.312 18.677 0.033 
58723.330 18.695 0.031 
58723.331 18.735 0.032 
58725.234 18.933 0.029 
58728.206 18.965 0.026 
58734.146 19.111 0.042 
58736.203 19.199 0.030 
58737.188 19.135 0.077 
58740.254 19.335 0.117 
58740.255 19.357 0.124 
58744.120 19.470 0.047 
58747.208 19.770 0.080 
58761.132 20.330 0.151 
58769.092 20.602 0.241 
58775.104 21.117 0.237 
filter ztfi
58703.162 19.218 0.067 
58710.231 19.028 0.071 
58715.307 19.262 0.076 
58719.165 19.152 0.055 
58734.306 19.524 0.240 
58747.112 19.862 0.308 
58751.121 19.953 0.162 
