ZTF18acsofdh 0.08 112.960554 77.605394
filter ztfg
58457.283 18.530 0.031 
58464.325 18.095 0.018 
58465.224 18.180 0.032 
58465.225 18.162 0.026 
58468.426 18.222 0.015 
58468.427 18.231 0.014 
58472.239 18.415 0.052 
58475.529 18.434 0.051 
58480.492 19.083 0.064 
58487.454 19.603 0.067 
58487.455 19.621 0.056 
58488.234 19.686 0.075 
58490.267 19.812 0.077 
58491.198 19.753 0.077 
58491.199 19.875 0.087 
58493.215 20.032 0.077 
58495.259 20.121 0.135 
58495.260 20.395 0.146 
58509.217 20.462 0.200 
58522.169 20.353 0.179 
filter ztfr
58455.364 18.943 0.052 
58456.239 18.693 0.048 
58456.240 18.898 0.046 
58456.281 18.777 0.030 
58456.282 18.793 0.030 
58457.262 18.783 0.062 
58462.327 18.171 0.035 
58464.305 18.317 0.028 
58465.471 18.274 0.023 
58465.472 18.311 0.027 
58468.490 18.317 0.020 
58468.491 18.298 0.021 
58474.323 18.620 0.058 
58474.324 18.665 0.075 
58480.432 19.220 0.081 
58486.469 19.398 0.069 
58487.428 19.402 0.086 
58490.198 19.411 0.062 
58491.257 19.432 0.086 
58491.257 19.252 0.066 
58493.279 19.436 0.064 
58504.256 20.214 0.177 
58507.240 19.891 0.139 
58508.223 20.291 0.136 
58513.407 20.899 0.146 
58523.215 20.549 0.126 
58523.217 20.882 0.171 
