ZTF18aaxqyki 0.10056714 232.576024 57.65854
filter ztfg
58272.214 20.333 0.073 
58272.243 20.318 0.074 
58272.265 20.364 0.095 
58272.266 20.153 0.070 
58273.264 19.951 0.048 
58273.281 19.798 0.043 
58274.246 19.736 0.034 
58274.265 19.629 0.034 
58274.282 19.657 0.033 
58276.250 19.314 0.026 
58276.268 19.285 0.025 
58276.348 19.273 0.029 
58277.325 19.117 0.028 
58277.346 19.168 0.027 
58277.361 19.192 0.032 
58278.208 19.098 0.029 
58278.220 19.125 0.027 
58278.222 19.116 0.026 
58278.350 19.059 0.024 
58279.304 19.130 0.048 
58279.324 18.998 0.025 
58279.346 19.068 0.029 
58280.246 18.923 0.018 
58280.264 18.921 0.017 
58280.281 18.882 0.017 
58281.268 18.851 0.020 
58281.285 18.844 0.020 
58282.269 18.828 0.018 
58282.280 18.853 0.022 
58283.267 18.797 0.018 
58283.281 18.798 0.017 
58283.302 18.833 0.018 
58284.228 18.813 0.020 
58284.244 18.825 0.020 
58284.245 18.817 0.021 
58284.265 18.791 0.018 
58286.228 18.821 0.016 
58286.244 18.814 0.016 
58286.260 18.801 0.018 
58288.229 18.865 0.024 
58288.347 18.863 0.020 
58288.359 18.884 0.029 
58289.187 18.838 0.026 
58289.199 18.853 0.025 
58289.365 18.900 0.023 
58290.199 18.940 0.037 
58290.201 18.894 0.033 
58290.227 18.857 0.032 
58290.248 18.908 0.034 
58292.207 18.986 0.035 
58292.222 18.911 0.039 
58292.344 18.990 0.039 
58293.186 19.110 0.056 
58293.200 18.989 0.062 
58293.201 19.064 0.051 
58293.216 18.933 0.064 
58294.198 19.053 0.047 
58294.223 19.064 0.047 
58295.205 18.991 0.054 
58295.221 19.083 0.066 
58296.183 19.235 0.121 
58296.201 19.190 0.115 
58298.187 19.224 0.074 
58298.203 19.285 0.082 
58298.223 19.387 0.076 
58299.179 19.481 0.054 
58299.180 19.385 0.048 
58299.206 19.473 0.058 
58299.226 19.477 0.059 
58300.203 19.474 0.036 
58300.220 19.471 0.049 
58300.305 19.518 0.076 
58301.262 19.628 0.065 
58301.283 19.518 0.059 
58301.305 19.507 0.060 
58302.198 19.585 0.044 
58302.199 19.645 0.043 
58304.203 19.757 0.041 
58304.218 19.964 0.047 
58304.305 19.758 0.055 
58305.200 19.910 0.063 
58305.201 19.764 0.055 
58305.226 19.914 0.058 
58305.302 19.890 0.060 
58306.228 20.082 0.065 
58306.305 20.093 0.082 
58306.321 20.079 0.074 
58307.218 20.040 0.056 
58307.245 20.117 0.058 
58307.322 20.047 0.061 
58308.197 20.119 0.062 
58308.198 20.165 0.068 
58308.214 20.185 0.063 
58308.387 20.194 0.106 
58311.242 20.449 0.094 
58311.332 20.431 0.114 
58312.331 20.546 0.112 
58312.346 20.673 0.137 
58316.361 20.721 0.135 
58317.352 20.690 0.142 
58319.178 21.085 0.287 
58319.179 20.956 0.260 
58320.176 21.262 0.286 
58321.195 20.602 0.221 
58322.179 20.352 0.188 
58322.181 20.828 0.227 
58330.202 21.104 0.175 
58349.153 21.145 0.251 
58349.196 21.284 0.283 
filter ztfr
58270.384 20.551 0.216 
58272.281 20.347 0.121 
58272.301 20.343 0.118 
58272.302 20.450 0.129 
58272.319 20.299 0.113 
58273.325 20.106 0.086 
58273.347 20.133 0.094 
58273.371 19.900 0.074 
58274.305 19.829 0.052 
58274.322 19.776 0.062 
58274.347 19.953 0.072 
58276.288 19.558 0.043 
58276.304 19.521 0.044 
58276.322 19.560 0.045 
58277.268 19.322 0.036 
58277.284 19.382 0.036 
58277.385 19.406 0.046 
58278.262 19.274 0.036 
58278.264 19.262 0.035 
58278.285 19.308 0.045 
58278.311 19.247 0.033 
58279.249 19.200 0.032 
58279.266 19.121 0.031 
58279.287 19.112 0.033 
58280.192 19.100 0.028 
58280.304 19.103 0.027 
58280.323 19.117 0.030 
58281.208 19.049 0.029 
58281.220 19.067 0.031 
58281.326 19.020 0.028 
58282.228 19.030 0.029 
58282.307 19.066 0.033 
58282.321 18.981 0.031 
58283.224 18.935 0.026 
58283.328 18.920 0.023 
58283.345 18.922 0.029 
58284.193 18.892 0.028 
58284.282 18.919 0.027 
58284.283 18.789 0.032 
58284.300 18.920 0.029 
58285.306 18.888 0.021 
58286.292 18.973 0.024 
58286.304 18.845 0.021 
58286.327 18.950 0.026 
58287.261 18.870 0.023 
58287.262 18.910 0.023 
58287.288 18.878 0.023 
58287.303 18.863 0.023 
58288.269 18.843 0.026 
58288.281 18.881 0.023 
58288.303 18.904 0.026 
58289.238 18.906 0.033 
58289.258 18.909 0.034 
58290.260 18.953 0.035 
58290.262 18.829 0.032 
58290.344 18.921 0.033 
58291.245 18.888 0.037 
58291.265 19.013 0.044 
58291.280 18.893 0.034 
58292.248 18.939 0.035 
58292.260 19.031 0.040 
58292.282 18.892 0.033 
58293.246 18.968 0.044 
58293.247 18.952 0.037 
58293.262 19.074 0.042 
58293.286 19.093 0.056 
58294.242 19.101 0.045 
58294.257 18.981 0.037 
58294.281 19.020 0.046 
58295.246 19.132 0.046 
58295.264 19.080 0.048 
58295.283 19.162 0.053 
58296.248 19.142 0.055 
58296.283 19.194 0.058 
58297.260 19.241 0.071 
58297.305 19.395 0.083 
58297.320 19.279 0.084 
58298.264 19.193 0.060 
58298.287 19.306 0.086 
58298.327 19.114 0.069 
58299.345 19.450 0.104 
58299.360 19.259 0.100 
58299.384 19.311 0.095 
58300.325 19.462 0.080 
58300.347 19.423 0.073 
58300.358 19.415 0.074 
58301.181 19.465 0.050 
58301.347 19.417 0.060 
58301.369 19.487 0.081 
58302.308 19.421 0.068 
58302.309 19.584 0.081 
58302.324 19.436 0.071 
58303.305 19.567 0.057 
58303.349 19.469 0.065 
58304.187 19.509 0.042 
58304.327 19.528 0.058 
58304.348 19.691 0.070 
58305.185 19.664 0.066 
58305.186 19.659 0.065 
