ZTF18acrncou 0.085 143.743894 32.092038
filter ztfg
58443.539 22.013 0.265 
58464.470 17.996 0.010 
58480.487 18.502 0.034 
58482.488 18.682 0.026 
58482.489 18.683 0.028 
58486.434 19.079 0.040 
58491.442 19.356 0.044 
58494.470 19.651 0.040 
58509.237 20.399 0.160 
58522.400 20.527 0.121 
58522.407 20.422 0.118 
58522.408 20.898 0.188 
58526.413 20.291 0.193 
filter ztfr
58447.515 20.370 0.191 
58448.461 20.366 0.218 
58448.485 20.006 0.148 
58448.535 20.275 0.177 
58449.436 20.096 0.147 
58449.509 19.776 0.103 
58449.544 19.795 0.114 
58455.458 18.652 0.027 
58455.481 18.678 0.024 
58455.482 18.708 0.027 
58461.524 18.112 0.017 
58464.527 18.051 0.014 
58471.529 17.941 0.013 
58472.413 17.882 0.016 
58472.414 17.879 0.014 
58480.451 18.068 0.025 
58481.439 18.139 0.020 
58481.440 18.095 0.017 
58486.473 18.290 0.015 
58493.456 18.479 0.014 
58493.457 18.508 0.015 
58502.417 18.675 0.074 
58502.437 18.808 0.067 
58502.507 18.692 0.070 
58503.333 18.835 0.148 
58503.385 18.690 0.091 
58503.402 18.691 0.069 
58503.419 18.710 0.057 
58503.436 18.788 0.066 
58503.452 19.010 0.126 
58506.260 18.706 0.094 
58506.277 18.749 0.101 
58506.293 18.915 0.102 
58506.309 19.007 0.102 
58506.326 18.892 0.099 
58506.343 18.876 0.075 
58506.361 18.962 0.091 
58506.378 18.858 0.069 
58506.394 18.942 0.080 
58506.410 18.710 0.084 
58506.425 18.747 0.104 
58509.278 18.969 0.045 
58523.255 19.478 0.032 
58523.258 19.447 0.031 
58523.261 19.536 0.035 
58523.264 19.518 0.035 
58523.266 19.526 0.034 
58523.269 19.447 0.032 
58523.272 19.536 0.033 
58523.275 19.402 0.030 
58523.278 19.488 0.030 
58523.281 19.407 0.030 
58523.284 19.502 0.036 
58523.287 19.507 0.033 
58523.290 19.533 0.031 
58523.293 19.494 0.036 
58523.295 19.461 0.031 
58523.298 19.456 0.028 
58523.301 19.495 0.033 
58523.304 19.587 0.049 
58523.307 19.446 0.043 
58523.314 19.504 0.044 
58523.317 19.494 0.039 
58523.320 19.472 0.030 
58523.323 19.460 0.039 
58523.326 19.469 0.034 
58523.329 19.460 0.033 
58523.332 19.462 0.033 
58523.335 19.541 0.032 
58523.338 19.497 0.031 
58523.341 19.521 0.034 
58523.344 19.478 0.030 
58523.347 19.507 0.033 
58523.350 19.559 0.033 
58523.353 19.507 0.034 
58523.356 19.533 0.037 
58523.359 19.558 0.044 
58523.362 19.497 0.033 
58523.365 19.475 0.034 
58523.368 19.584 0.034 
58523.371 19.506 0.039 
58523.374 19.434 0.033 
58523.377 19.640 0.051 
58523.380 19.457 0.042 
58523.383 19.653 0.047 
58523.385 19.450 0.040 
58523.388 19.433 0.057 
58523.391 19.575 0.054 
58523.394 19.466 0.046 
58523.397 19.452 0.044 
58523.400 19.477 0.074 
58523.403 19.526 0.086 
58523.406 19.434 0.044 
58523.409 19.497 0.056 
58524.255 19.534 0.034 
58524.258 19.502 0.037 
58524.261 19.482 0.034 
58524.264 19.546 0.034 
58524.267 19.457 0.033 
58524.270 19.456 0.034 
58524.273 19.467 0.036 
58524.275 19.520 0.035 
58524.278 19.480 0.033 
58524.281 19.470 0.032 
58524.284 19.520 0.034 
58524.287 19.485 0.036 
58524.290 19.465 0.034 
58524.293 19.452 0.035 
58524.296 19.487 0.036 
58524.299 19.512 0.035 
58524.302 19.487 0.036 
58524.305 19.548 0.047 
58524.307 19.440 0.040 
58524.310 19.455 0.036 
58524.313 19.576 0.047 
58524.316 19.463 0.035 
58524.319 19.446 0.035 
58524.322 19.461 0.034 
58524.325 19.560 0.037 
58524.328 19.472 0.037 
58524.331 19.499 0.034 
58524.334 19.406 0.031 
58524.337 19.462 0.031 
58524.340 19.514 0.040 
58524.343 19.459 0.035 
58524.346 19.470 0.036 
58524.349 19.529 0.039 
58524.352 19.581 0.036 
58524.355 19.457 0.039 
58524.358 19.496 0.040 
58524.361 19.497 0.048 
58524.364 19.516 0.038 
58524.367 19.482 0.050 
58524.370 19.447 0.050 
58524.373 19.541 0.044 
58524.376 19.465 0.048 
58524.378 19.377 0.047 
58524.381 19.611 0.073 
58524.384 19.586 0.071 
58524.387 19.530 0.056 
58524.390 19.614 0.043 
58524.393 19.532 0.041 
58524.396 19.493 0.045 
58524.399 19.486 0.045 
58524.402 19.552 0.050 
58524.405 19.535 0.050 
58524.408 19.555 0.049 
58524.410 19.576 0.051 
58524.413 19.459 0.045 
58524.416 19.498 0.050 
58526.230 19.561 0.064 
58526.233 19.463 0.053 
58526.236 19.629 0.071 
58526.239 19.446 0.057 
58526.242 19.523 0.064 
58526.244 19.513 0.053 
58526.247 19.626 0.070 
58526.250 19.497 0.055 
58526.253 19.538 0.063 
58526.256 19.455 0.044 
58526.259 19.484 0.042 
58526.262 19.580 0.056 
58526.265 19.540 0.047 
58526.268 19.611 0.059 
58526.270 19.621 0.059 
58526.273 19.560 0.048 
58526.276 19.501 0.049 
58526.279 19.560 0.046 
58526.282 19.616 0.048 
58526.285 19.564 0.049 
58526.288 19.569 0.067 
58526.291 19.530 0.051 
58526.294 19.454 0.045 
