ZTF18aawpcel 0.13527739 195.320988 59.809988
filter ztfg
58272.200 19.318 0.034 
58276.247 19.071 0.025 
58279.225 19.029 0.028 
58288.221 19.200 0.039 
58293.180 19.744 0.117 
58293.193 19.579 0.105 
58293.212 19.555 0.092 
58294.185 19.575 0.078 
58294.206 19.704 0.093 
58294.207 19.499 0.077 
58294.229 19.579 0.081 
58296.197 19.554 0.105 
58303.203 20.158 0.069 
58306.225 20.438 0.111 
58322.185 21.066 0.285 
filter ztfr
58279.245 19.046 0.032 
58282.222 19.067 0.031 
58288.243 19.070 0.033 
58291.248 19.078 0.045 
58293.243 19.128 0.048 
58293.268 19.068 0.056 
58293.291 19.177 0.061 
58294.238 19.135 0.051 
58294.239 19.214 0.054 
58294.254 19.211 0.057 
58296.242 19.307 0.071 
58296.277 19.184 0.061 
58297.283 19.413 0.112 
58300.186 19.429 0.053 
58306.177 19.540 0.078 
58319.214 20.127 0.163 
58319.215 20.224 0.183 
58319.234 19.990 0.158 
58319.260 19.871 0.113 
58322.244 20.033 0.119 
58322.267 20.297 0.179 
58325.214 20.674 0.265 
58325.215 20.359 0.214 
58336.203 20.798 0.184 
58353.145 20.657 0.266 
filter ztfi
58278.178 19.357 0.064 
58282.181 19.283 0.055 
58286.178 19.435 0.091 
58290.186 19.386 0.077 
58295.325 19.601 0.143 
58302.186 19.670 0.075 
58320.219 20.129 0.228 
