ZTF19aatvkrn 0.04870131 307.420513 2.385396
filter ztfg
58607.469 18.678 0.019 
58617.462 18.355 0.013 
58634.448 20.469 0.073 
58637.460 20.545 0.075 
58640.444 20.739 0.100 
58644.440 21.161 0.188 
58647.377 20.939 0.255 
58662.426 21.362 0.182 
58665.460 21.274 0.163 
58674.428 21.976 0.258 
filter ztfr
58601.489 20.365 0.182 
58607.484 18.595 0.016 
58634.422 19.135 0.021 
58637.422 19.357 0.027 
58640.461 19.570 0.038 
58644.461 19.914 0.056 
58647.315 20.022 0.106 
58650.353 19.992 0.144 
58661.336 20.587 0.108 
58662.322 20.772 0.111 
58665.420 20.848 0.110 
58670.313 21.095 0.138 
58670.314 21.037 0.137 
58670.314 21.056 0.143 
58670.315 20.949 0.127 
58670.315 20.953 0.127 
58670.316 21.307 0.163 
58670.316 20.995 0.127 
58670.317 20.726 0.103 
58670.317 20.831 0.103 
58670.318 20.854 0.111 
58670.318 20.841 0.113 
58670.318 21.077 0.136 
58670.319 20.704 0.100 
58670.319 21.026 0.122 
58670.320 21.142 0.131 
58670.320 20.948 0.111 
58670.321 20.999 0.124 
58670.321 20.913 0.107 
58670.322 20.827 0.098 
58670.322 20.663 0.086 
58670.323 21.027 0.119 
58670.323 20.800 0.100 
58670.323 20.965 0.122 
58670.324 20.894 0.108 
58670.324 20.573 0.085 
58670.325 21.053 0.127 
58670.325 21.108 0.133 
58670.326 20.915 0.114 
58670.326 20.825 0.098 
58670.327 20.951 0.109 
58670.327 21.041 0.127 
58670.327 21.509 0.180 
58670.328 20.878 0.103 
58670.328 20.941 0.107 
58670.329 20.930 0.108 
58670.329 20.700 0.091 
58670.330 21.048 0.135 
58670.330 20.785 0.102 
58670.331 20.851 0.103 
58670.331 20.998 0.117 
58670.332 20.836 0.109 
58670.332 20.806 0.101 
58670.332 20.702 0.099 
58670.333 20.969 0.121 
58670.333 20.835 0.101 
58670.334 21.070 0.131 
58670.334 20.935 0.109 
58670.335 21.099 0.133 
58670.335 20.965 0.125 
58670.336 21.118 0.137 
58670.336 20.825 0.108 
58670.336 20.819 0.106 
58670.337 21.061 0.120 
58670.337 20.919 0.109 
58670.338 20.818 0.102 
58670.338 20.890 0.106 
58670.339 20.863 0.102 
58670.339 20.818 0.094 
58670.340 20.955 0.110 
58670.340 20.825 0.092 
58670.341 21.131 0.132 
58670.341 20.568 0.075 
58670.341 20.925 0.109 
58670.342 20.899 0.114 
58670.342 21.007 0.121 
58670.343 20.790 0.090 
58670.343 20.944 0.103 
58670.344 20.734 0.087 
58670.344 21.188 0.133 
58670.345 20.804 0.091 
58670.345 20.814 0.092 
58670.346 20.940 0.102 
58670.346 20.862 0.093 
58670.346 20.884 0.098 
58670.347 20.740 0.083 
58670.347 20.807 0.093 
58670.348 20.886 0.099 
58670.348 21.031 0.117 
58670.349 20.917 0.104 
58670.349 20.918 0.106 
58670.350 20.887 0.103 
58670.350 20.869 0.106 
58670.351 20.909 0.108 
58670.351 20.988 0.119 
58670.351 20.951 0.111 
58670.352 20.824 0.102 
58670.352 20.967 0.103 
58670.353 20.966 0.108 
58670.353 20.848 0.102 
58670.354 20.992 0.109 
58670.354 20.694 0.085 
58670.355 20.922 0.103 
58670.355 20.902 0.103 
58670.355 20.793 0.095 
58670.356 21.223 0.132 
58670.356 20.788 0.096 
58670.357 20.993 0.113 
58670.357 20.982 0.114 
58670.358 20.672 0.085 
58670.358 20.842 0.097 
58670.359 20.920 0.113 
58670.359 20.886 0.113 
58670.360 20.796 0.094 
58670.360 21.141 0.133 
58670.360 20.948 0.113 
58670.361 21.144 0.138 
58670.361 20.905 0.108 
58670.362 20.810 0.096 
58670.362 20.901 0.104 
58670.363 20.788 0.095 
58670.363 20.883 0.099 
58670.364 20.955 0.102 
58670.364 20.788 0.086 
58670.365 20.986 0.113 
58670.365 20.972 0.107 
58670.365 20.708 0.082 
58670.366 20.995 0.106 
58670.366 21.209 0.129 
58670.367 20.924 0.102 
58670.367 20.926 0.099 
58670.368 20.825 0.087 
58670.368 20.901 0.098 
58670.369 21.024 0.102 
58670.369 21.030 0.106 
58670.369 20.851 0.096 
58670.370 21.244 0.131 
58670.370 20.756 0.086 
58670.371 21.019 0.107 
58670.371 20.862 0.095 
58670.372 20.895 0.097 
58670.372 20.946 0.096 
58670.373 20.769 0.093 
58670.373 20.676 0.080 
58670.374 20.883 0.100 
58670.374 21.052 0.116 
58670.374 20.977 0.112 
58670.375 20.885 0.106 
58670.375 20.951 0.106 
58670.376 20.963 0.106 
58670.376 21.293 0.144 
58670.377 21.056 0.114 
58670.378 20.920 0.093 
58674.303 21.277 0.207 
filter ztfi
58658.419 20.388 0.135 
58662.336 20.517 0.150 
58666.442 20.664 0.166 
58670.398 20.607 0.142 
