ZTF19aaugoig 0.05085194 175.501286 26.914619
filter ztfg
58628.194 17.841 0.009 
58628.195 17.862 0.010 
58633.243 18.178 0.013 
58633.244 18.191 0.014 
58634.195 18.271 0.014 
58635.196 18.315 0.014 
58636.244 18.432 0.018 
58636.245 18.442 0.016 
58637.224 18.564 0.019 
58639.226 18.704 0.021 
58642.170 19.035 0.053 
58645.195 19.434 0.103 
58648.186 19.659 0.130 
58651.173 19.615 0.155 
58654.264 19.728 0.182 
58658.194 20.119 0.096 
58662.201 20.330 0.122 
58667.207 20.714 0.169 
filter ztfr
58618.260 18.109 0.066 
58618.304 18.015 0.035 
58633.169 18.053 0.013 
58633.186 18.093 0.012 
58634.185 18.173 0.014 
58637.179 18.425 0.017 
58639.179 18.438 0.017 
58642.222 18.508 0.021 
58648.197 18.587 0.059 
58651.237 18.673 0.052 
58654.175 18.748 0.036 
58658.182 18.918 0.032 
58662.179 19.105 0.070 
58667.226 19.293 0.058 
58672.198 19.456 0.082 
58676.197 19.854 0.132 
58679.201 19.871 0.160 
