ZTF20abedyov 0.05539068 272.641329 14.267785
filter ztfg
59005.213 19.586 0.208 
59011.298 18.723 0.027 
59017.334 18.584 0.020 
59020.365 18.653 0.021 
59023.317 18.828 0.030 
59029.281 19.525 0.102 
59032.395 19.454 0.090 
59039.191 20.184 0.086 
59042.297 20.601 0.124 
59045.266 20.511 0.112 
59045.270 20.775 0.153 
59048.276 20.790 0.122 
59051.296 20.977 0.181 
59061.187 20.729 0.267 
filter ztfr
59008.335 18.883 0.060 
59011.320 18.644 0.036 
59014.259 18.497 0.032 
59017.278 18.359 0.020 
59020.277 18.428 0.025 
59023.312 18.476 0.021 
59032.320 18.953 0.055 
59036.290 19.010 0.064 
59039.249 19.093 0.043 
59042.245 19.205 0.043 
59045.213 19.258 0.046 
59048.244 19.308 0.054 
59051.341 19.654 0.070 
59054.354 19.876 0.079 
59057.319 20.125 0.104 
59063.277 20.206 0.188 
59069.211 20.428 0.136 
59072.209 20.305 0.136 
59075.212 20.455 0.162 
59078.273 20.512 0.160 
