ZTF19abzlsbl 0.0312449 58.044656 -8.506372
filter ztfg
58744.481 18.812 0.081 
58745.503 18.531 0.070 
58746.467 18.667 0.056 
58746.467 18.579 0.052 
58747.484 18.403 0.031 
58748.503 18.213 0.027 
58749.420 18.196 0.019 
58749.420 18.196 0.020 
58750.418 18.099 0.020 
58751.438 17.951 0.022 
58756.419 18.123 0.017 
58756.440 18.172 0.016 
58759.418 18.473 0.019 
58760.444 18.717 0.034 
58760.444 18.701 0.029 
58763.417 19.098 0.032 
58765.451 19.319 0.043 
58766.418 19.656 0.124 
58767.379 19.518 0.204 
58768.396 19.754 0.169 
58775.399 20.277 0.169 
58778.313 20.355 0.179 
58781.397 20.540 0.163 
58781.398 20.603 0.196 
58790.336 20.689 0.158 
filter ztfr
58744.459 18.952 0.105 
58745.460 18.660 0.064 
58745.468 18.645 0.084 
58745.469 18.566 0.078 
58747.460 18.224 0.032 
58748.424 18.095 0.033 
58748.426 18.161 0.048 
58748.441 18.084 0.022 
58750.463 17.914 0.022 
58751.503 17.795 0.013 
58756.481 17.799 0.015 
58759.376 17.877 0.014 
58761.461 18.073 0.028 
58761.461 18.050 0.026 
58763.481 18.151 0.018 
58765.418 18.209 0.015 
58766.483 18.275 0.020 
58769.430 18.631 0.065 
58770.446 18.630 0.101 
58773.348 18.805 0.111 
58773.348 18.856 0.111 
58775.356 18.976 0.055 
58775.375 18.949 0.044 
58776.414 19.082 0.085 
58776.414 19.044 0.081 
58777.447 19.225 0.121 
58777.447 19.166 0.112 
58778.377 19.369 0.097 
58778.379 19.254 0.097 
58784.378 19.665 0.134 
58784.391 19.473 0.129 
58790.370 19.818 0.101 
58790.371 19.789 0.100 
58793.356 19.869 0.116 
58793.357 19.913 0.120 
58796.316 20.537 0.310 
58796.318 20.059 0.226 
58803.293 20.129 0.190 
58806.316 20.407 0.157 
58812.273 20.395 0.123 
