ZTF18aabtaor 0.07983481 172.095339 44.748985
filter ztfg
58202.331 18.968 0.039 
58205.287 19.120 0.077 
58205.311 19.104 0.082 
58206.280 19.161 0.080 
58206.281 19.257 0.076 
58216.256 19.937 0.090 
58235.183 20.649 0.241 
58255.178 21.591 0.290 
filter ztfr
58165.379 19.834 0.127 
58165.402 20.121 0.171 
58182.280 18.738 0.053 
58182.280 18.600 0.043 
58182.299 18.704 0.091 
58182.299 18.613 0.059 
58182.317 18.776 0.080 
58182.318 18.545 0.053 
58182.341 18.755 0.063 
58182.341 18.595 0.049 
58183.278 18.672 0.107 
58183.298 18.587 0.054 
58183.298 18.696 0.072 
58183.322 18.639 0.100 
58183.324 18.512 0.072 
58183.342 18.608 0.113 
58183.342 18.395 0.085 
58184.281 18.559 0.027 
58184.298 18.543 0.025 
58184.298 18.470 0.020 
58184.318 18.508 0.020 
58184.318 18.545 0.026 
58184.338 18.555 0.029 
58184.338 18.498 0.024 
58184.357 18.472 0.031 
58186.286 18.473 0.022 
58186.298 18.402 0.021 
58186.298 18.372 0.018 
58186.323 18.363 0.016 
58186.325 18.407 0.023 
58186.343 18.342 0.016 
58186.344 18.453 0.022 
58186.365 18.405 0.018 
58216.234 19.299 0.059 
58217.233 19.321 0.046 
58218.248 19.388 0.053 
58218.249 19.336 0.045 
58218.269 19.262 0.046 
58218.295 19.277 0.043 
58218.297 19.400 0.049 
58219.254 19.309 0.061 
58224.228 19.478 0.088 
58224.244 19.378 0.084 
58224.248 19.788 0.118 
58227.257 19.641 0.075 
58227.259 19.694 0.089 
58231.181 19.861 0.082 
58231.280 19.875 0.118 
58232.219 19.833 0.306 
58233.195 20.145 0.128 
58233.196 20.027 0.118 
filter ztfi
58232.308 20.029 0.157 
