ZTF19acxovyh 0.03296974 160.427997 6.197065
filter ztfg
58830.546 17.066 0.013 
58836.548 17.474 0.013 
58846.501 18.630 0.021 
58849.498 18.947 0.027 
58852.481 19.233 0.031 
58855.482 19.472 0.055 
58863.419 19.734 0.133 
58873.358 19.996 0.077 
58876.380 20.181 0.085 
58883.419 20.187 0.171 
58894.317 20.595 0.117 
58898.276 20.518 0.109 
filter ztfr
58812.551 19.842 0.102 
58827.440 17.014 0.017 
58830.459 17.101 0.011 
58836.481 17.505 0.015 
58846.459 17.895 0.016 
58849.428 17.934 0.015 
58859.338 18.530 0.068 
58867.372 19.055 0.048 
58873.330 19.194 0.042 
58876.337 19.344 0.041 
58883.287 19.861 0.184 
58886.293 19.801 0.161 
58894.274 19.909 0.070 
58898.336 20.044 0.066 
