ZTF18abjtger 0.09777858 234.221391 66.058262
filter ztfg
58331.304 19.016 0.054 
58334.185 18.837 0.021 
58337.178 18.873 0.019 
58344.165 19.178 0.031 
58347.202 19.303 0.041 
58349.154 19.554 0.066 
58349.177 19.499 0.059 
58349.199 19.532 0.056 
58350.242 19.554 0.061 
58350.261 19.533 0.069 
58350.262 19.744 0.085 
58350.275 19.488 0.062 
58351.241 19.738 0.086 
58351.259 19.765 0.089 
58351.281 19.714 0.090 
58360.159 20.338 0.085 
58363.181 20.587 0.128 
58366.240 21.045 0.163 
58370.176 20.937 0.150 
58378.155 21.176 0.217 
58378.175 21.348 0.293 
58378.201 21.136 0.264 
filter ztfr
58327.299 19.252 0.149 
58327.323 19.461 0.191 
58327.324 19.178 0.133 
58331.167 19.108 0.041 
58334.164 18.923 0.035 
58337.196 18.857 0.030 
58344.183 19.027 0.034 
58349.239 19.256 0.048 
58349.265 19.290 0.057 
58349.280 19.320 0.061 
58350.161 19.312 0.043 
58350.177 19.334 0.043 
58350.178 19.334 0.042 
58350.197 19.292 0.047 
58351.154 19.453 0.052 
58351.179 19.406 0.058 
58351.203 19.544 0.066 
58353.155 19.427 0.074 
58353.175 19.499 0.067 
58353.176 19.554 0.064 
58353.197 19.474 0.069 
58353.235 19.681 0.083 
58353.261 19.395 0.072 
58353.281 19.519 0.083 
58353.282 19.524 0.078 
58354.183 19.907 0.145 
58354.201 19.616 0.101 
58354.216 19.453 0.095 
58354.243 19.669 0.089 
58355.240 19.513 0.080 
58355.259 19.437 0.078 
58357.261 19.706 0.141 
58360.223 19.688 0.076 
58360.241 19.573 0.077 
58360.260 19.889 0.107 
58360.261 19.677 0.085 
58363.227 19.880 0.107 
58370.139 20.147 0.092 
58370.155 20.028 0.095 
58374.122 20.178 0.149 
58377.139 20.471 0.124 
58377.141 20.417 0.110 
58377.160 20.420 0.133 
58377.178 20.483 0.139 
58378.117 20.675 0.251 
58378.135 20.470 0.115 
filter ztfi
58331.320 19.509 0.134 
58336.165 19.427 0.102 
58350.216 20.008 0.112 
58379.138 20.805 0.299 
