ZTF18aazijke 0.0481138 240.687715 25.252111
filter ztfg
59423.217 18.842 0.043 
59425.224 18.368 0.026 
59427.235 18.145 0.025 
59428.234 18.067 0.022 
59429.275 17.964 0.023 
59430.194 17.904 0.015 
59434.217 17.958 0.019 
59435.204 17.978 0.019 
59436.249 17.963 0.027 
59439.179 18.173 0.033 
59441.215 18.502 0.052 
59443.194 18.838 0.107 
59444.196 18.860 0.143 
59450.198 19.559 0.217 
59454.184 19.917 0.111 
59457.223 20.321 0.196 
59464.166 20.326 0.147 
59470.198 20.395 0.256 
filter ztfr
59425.198 18.311 0.038 
59427.195 18.093 0.035 
59428.208 17.985 0.033 
59430.248 17.858 0.031 
59435.237 17.814 0.030 
59436.192 17.914 0.039 
59439.227 18.125 0.059 
59443.265 18.230 0.119 
59447.205 18.418 0.096 
59450.177 18.451 0.074 
59454.265 18.527 0.084 
59460.202 20.084 0.246 
59462.224 19.218 0.135 
59464.218 19.532 0.166 
59466.152 19.645 0.135 
59468.225 19.463 0.169 
59470.143 19.825 0.194 
59473.142 19.805 0.199 
59478.196 19.248 0.295 
59488.163 20.048 0.306 
filter ztfi
59422.319 19.090 0.140 
59425.275 18.977 0.120 
59430.181 18.455 0.061 
59435.179 18.497 0.048 
59440.173 18.819 0.103 
59454.163 18.907 0.085 
59459.158 19.111 0.118 
59463.185 19.502 0.169 
59466.195 19.395 0.131 
