ZTF19aahjhoy 0.01370087 184.880145 49.814177
filter ztfg
58511.452 19.989 0.090 
58522.452 17.091 0.009 
58522.462 17.141 0.036 
58522.464 17.097 0.016 
58524.427 17.414 0.031 
58526.447 17.668 0.017 
58526.450 17.664 0.019 
58540.361 19.006 0.045 
58540.391 19.145 0.042 
58543.308 19.302 0.075 
58543.309 19.351 0.093 
58546.262 19.320 0.087 
58547.319 19.532 0.098 
58556.390 20.098 0.227 
58556.392 19.644 0.160 
58558.415 19.687 0.107 
58559.341 19.545 0.102 
58559.341 19.855 0.169 
58560.228 20.019 0.209 
58560.250 19.898 0.174 
58561.284 19.733 0.181 
58561.299 19.855 0.221 
58567.456 19.835 0.151 
58568.258 19.867 0.139 
58572.263 20.190 0.156 
58572.264 19.962 0.137 
58575.325 20.120 0.105 
58575.326 20.128 0.108 
58580.246 20.245 0.111 
58580.262 20.182 0.151 
58580.266 20.279 0.163 
58582.320 20.233 0.136 
58584.266 20.405 0.188 
58585.229 20.718 0.168 
58585.259 20.242 0.151 
58586.266 20.291 0.170 
58587.226 20.597 0.199 
58587.243 20.402 0.242 
58587.327 20.313 0.203 
58588.299 20.071 0.243 
58592.200 20.440 0.309 
filter ztfr
58509.465 20.325 0.310 
58522.535 16.536 0.006 
58522.537 16.535 0.007 
58524.449 16.537 0.007 
58526.499 16.669 0.011 
58526.500 16.648 0.011 
58534.352 17.384 0.032 
58534.380 17.710 0.140 
58539.339 17.938 0.038 
58540.267 17.983 0.024 
58540.329 17.817 0.029 
58543.353 18.221 0.029 
58543.363 18.274 0.043 
58557.387 19.244 0.114 
58558.214 18.810 0.119 
58558.348 19.058 0.112 
58559.276 19.109 0.086 
58559.281 19.159 0.086 
58560.349 19.051 0.078 
58562.350 19.385 0.185 
58562.351 19.332 0.220 
58567.325 19.456 0.111 
58567.328 19.595 0.100 
58568.290 19.783 0.166 
58569.375 19.386 0.088 
58572.307 19.515 0.125 
58572.307 19.721 0.138 
58580.288 20.039 0.116 
58580.288 19.832 0.120 
58580.352 19.921 0.125 
58581.267 20.161 0.156 
58582.227 20.258 0.149 
58586.238 20.479 0.206 
filter ztfi
58547.427 18.298 0.045 
58556.410 18.735 0.133 
58558.308 18.843 0.097 
58560.313 18.860 0.106 
58567.347 19.154 0.124 
58572.243 19.466 0.156 
58581.282 19.420 0.130 
